,Text,Response,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
10,"['puoi', 'dirmi', ""'"", 'finestra', 'custom_area', 'chiusa']",any,0.0707259401679039,-0.04470368102192879,-0.047044556587934494,0.01717572845518589,-0.04513206705451012,0.04563214257359505,-0.008596966043114662,0.05990356579422951,-0.032981980592012405,-0.041813865303993225,-0.007296718191355467,-0.019656682386994362,-0.009672895073890686,0.005516981240361929,0.021842598915100098,0.1135440394282341,-0.03037256933748722,-0.012807782739400864,0.04599080607295036,-0.03658508136868477,0.040018584579229355,0.04310472682118416,-0.049640774726867676,-0.010219760239124298,-0.006863785441964865,-0.03310392424464226,-0.01216163206845522,-0.03931978717446327,0.038368675857782364,0.045078784227371216,0.0008112893556244671,0.03909433260560036,-0.01821843720972538,-0.020474182441830635,-0.02034282498061657,-0.007927999831736088,0.079014353454113,0.18995411694049835,-0.14346827566623688,-0.06826990097761154,-0.012337706051766872,0.0017014226177707314,-0.019532423466444016,-0.00913448166102171,-0.0016107186675071716,-0.06641015410423279,-0.014864838682115078,0.0065816170535981655,-0.01811273954808712,-0.007374817039817572,-0.013444551266729832,-0.008537637069821358,-0.020978963002562523,-0.007765427231788635,-0.03538241609930992,0.005978532135486603,0.010733245871961117,0.004796966910362244,-0.0033317655324935913,0.003981315065175295,-0.0006341186235658824,-0.05696222186088562,0.023016823455691338,0.03726944327354431,-0.06993692368268967,0.029593847692012787,-0.003725731745362282,-0.008588959462940693,-0.011636135168373585,-0.01314882468432188,-0.014525383710861206,0.037171024829149246,0.015861330553889275,0.00043079257011413574,0.02014017663896084,-0.01623094640672207,-0.004874296486377716,0.0058015077374875546,-0.0038649560883641243,0.01916757971048355,0.01583351194858551,-0.014986631460487843,-0.021813951432704926,-0.011283176951110363,0.007158225867897272,-0.05071504786610603,-0.03817788511514664,-0.00662151537835598,-0.011249681003391743,0.013553231954574585,0.008820116519927979,0.010964707471430302,0.0012379403924569488,0.03170700743794441,0.08732500672340393,0.008686638437211514,0.025498664006590843,0.026944221928715706,0.014109496958553791,-0.028263457119464874
11,"['puoi', 'dirmi', ""'"", 'ventola', 'accesa', 'custom_area']",any,0.07651389390230179,-0.06057879701256752,-0.05484267696738243,0.04599525034427643,-0.05254431441426277,0.037626441568136215,-0.014383360743522644,0.07823268324136734,-0.038654960691928864,-0.05901962146162987,-0.005834680050611496,-0.014345887117087841,-0.011971664614975452,0.027499040588736534,0.02171946130692959,0.11372140049934387,-0.03713882341980934,-0.03058324195444584,0.032703980803489685,-0.018760761246085167,0.04746544733643532,0.0528302900493145,-0.06048591807484627,0.010213300585746765,0.024843012914061546,-0.02955513633787632,-0.025460949167609215,-0.027777237817645073,0.03989375755190849,0.038344670087099075,-0.021779505535960197,0.03597147390246391,-0.03501889854669571,-0.013681537471711636,0.0049959574826061726,0.01618318259716034,0.08178669214248657,0.19102925062179565,-0.14850999414920807,-0.07705431431531906,0.001201731152832508,-0.018914436921477318,-0.0018856258830055594,-0.019769100472331047,0.002435458591207862,-0.07798083126544952,-0.027931198477745056,0.029504746198654175,-0.04682540521025658,0.01357975136488676,0.00075491116149351,0.01026515569537878,-0.021171992644667625,0.004829703830182552,-0.035801712423563004,0.019010841846466064,0.00804296787828207,0.0042711584828794,-0.003368498058989644,0.0027266114484518766,-0.00048184581100940704,-0.06725909560918808,0.014679785817861557,0.03138384222984314,-0.06473327428102493,0.0355970524251461,0.003056225599721074,-0.006654585245996714,-0.003631924046203494,-0.021162666380405426,0.021062461659312248,0.010188299231231213,-0.01921711675822735,-0.008638291619718075,0.011163078248500824,-0.02590809017419815,-0.004205245990306139,0.0007839867030270398,0.0027249206323176622,0.01845376193523407,0.02392551861703396,0.006946781184524298,-0.024423062801361084,-0.004728720057755709,0.00563519774004817,-0.0163902398198843,-0.04381377622485161,-0.025338174775242805,0.003587936982512474,0.03565211594104767,0.03443676233291626,0.021747641265392303,0.003088662400841713,0.019113359972834587,0.09369602054357529,0.008082865737378597,0.0161572378128767,0.03825392946600914,0.027989283204078674,-0.031991686671972275
12,"['potresti', 'impostare', 'cento', 'percento', 'luminosità', 'lampada']",brightness,0.09496120363473892,-0.057000547647476196,-0.015832552686333656,0.0077882264740765095,0.02934553287923336,0.02444441430270672,-0.008177460171282291,0.05873886123299599,-0.073503777384758,-0.05101396515965462,-0.025464370846748352,0.026687800884246826,0.004809694830328226,0.056131865829229355,-0.002227234421297908,0.02966519258916378,-0.01029125228524208,-0.02572447806596756,0.004818849265575409,-0.020173467695713043,-0.003527972614392638,0.01954015903174877,-0.08191496133804321,-0.013605381362140179,0.005245022475719452,-0.04042404517531395,0.04456517472863197,0.023896828293800354,0.019771266728639603,0.03090040385723114,-0.016545286402106285,0.012868453748524189,0.06154951453208923,0.005791381001472473,0.012494872324168682,-0.0058421422727406025,0.1331944465637207,0.11283597350120544,-0.11109953373670578,-0.06681746989488602,0.009850643575191498,0.006957947742193937,-0.010876608081161976,0.026250699535012245,4.683419319917448e-05,-0.02993922121822834,-0.024013759568333626,0.027984948828816414,-0.02136710286140442,0.02068813145160675,0.03771505132317543,0.03480179235339165,-0.012452766299247742,-0.05136241391301155,-0.008269528858363628,-0.012466049753129482,-0.0023970024194568396,0.016386287286877632,-0.03565739095211029,-0.0003012368979398161,0.019179692491889,-0.024537930265069008,-0.004861122462898493,-0.0011238338192924857,-0.05050511658191681,0.027234157547354698,0.01925472915172577,-0.004439172800630331,0.007753588259220123,0.012312988750636578,0.016673389822244644,-0.03236747160553932,0.004184365272521973,0.011884291656315327,-0.0398024246096611,-0.010943431407213211,0.005128015764057636,0.015316302888095379,0.006170922424644232,-0.018930038437247276,-0.002965004416182637,-0.029642188921570778,-0.0016805330524221063,-0.018564414232969284,0.03164372593164444,-0.0004102488455828279,-0.021735066547989845,-0.026795657351613045,0.00716547342017293,0.0023617481347173452,0.01619695872068405,0.009579979814589024,0.009742660447955132,0.01615706831216812,0.027241339907050133,0.04274585843086243,-0.005133578088134527,0.021403273567557335,0.007474470883607864,-0.02002486027777195
13,"['potresti', 'cambiare', 'luminosità', 'luci', 'cento', 'percento']",brightness,0.11551517248153687,-0.055849239230155945,0.023017069324851036,0.030649708583950996,0.03846301510930061,0.04319612681865692,0.05456668511033058,0.05922943726181984,-0.07723232358694077,-0.0498383529484272,-0.031169774010777473,0.007071340922266245,-0.012689866125583649,0.07989417761564255,0.003938339650630951,0.04748588800430298,0.0277255829423666,0.005981581751257181,-0.0015138853341341019,-0.02040751464664936,-0.0020047675352543592,0.06272926181554794,-0.046521659940481186,-0.013094063848257065,0.03012329526245594,-0.052475348114967346,0.07613267749547958,0.011224202811717987,0.01168594416230917,0.015657292678952217,-0.04376878961920738,0.039674144238233566,0.06455687433481216,-0.00346542801707983,0.04092523455619812,-0.0007035762537270784,0.16686253249645233,0.13246798515319824,-0.15064196288585663,-0.0978776216506958,-0.002107849344611168,-0.006298839580267668,-0.011354725807905197,0.026556899771094322,-0.02239752747118473,-0.06699264794588089,-0.022473780438303947,0.05571150779724121,-0.010013085789978504,0.02638143114745617,0.047177404165267944,0.04381022974848747,0.0214307252317667,-0.0415361225605011,-0.011860168538987637,-0.013428461737930775,0.011770710349082947,0.010966666974127293,-0.012468871660530567,-0.011115975677967072,0.0041213626973330975,-0.027552204206585884,0.011013705283403397,-0.0013867238303646445,-0.07558555155992508,0.049897078424692154,0.01781877689063549,0.005653887987136841,-0.008309216238558292,0.009721138514578342,0.005214501637965441,-0.027030937373638153,0.005309876054525375,0.007250953931361437,-0.07999864220619202,-0.01340255606919527,-0.0023652364034205675,0.03978574275970459,0.012616691179573536,-0.043972715735435486,-0.00565429637208581,-0.03862101584672928,-0.010203104466199875,-0.017866497859358788,0.027543947100639343,-0.01460277009755373,0.004587120842188597,-0.02591109089553356,-0.01618226431310177,0.023292815312743187,0.02967766486108303,-0.0013347029453143477,-0.0023960566613823175,0.028252767398953438,0.03774186596274376,0.036749374121427536,-0.02704162336885929,0.020317435264587402,-0.00921784806996584,-0.003428860567510128
14,"['imposta', 'luminosità', 'luce', 'zero', 'percento']",brightness,0.14865681529045105,-0.08849409967660904,0.002239157911390066,-0.007581325713545084,0.057194750756025314,0.015903230756521225,-0.05030635744333267,0.0548897311091423,-0.07875140756368637,-0.05986063554883003,-0.02263820543885231,0.041599757969379425,-0.045407988131046295,0.09855744987726212,-0.03734498471021652,0.05619575455784798,0.03126995638012886,0.006436927709728479,-0.01573258638381958,-0.026122132316231728,-0.017204632982611656,-0.0032614495139569044,-0.05600299313664436,-0.02601342834532261,-0.011595410294830799,-0.014391678385436535,0.03775351494550705,0.022952457889914513,0.041643399745225906,0.047944724559783936,-0.05980246514081955,0.04573436453938484,0.0924096629023552,-0.03602878004312515,0.03192964941263199,-0.040038615465164185,0.191365584731102,0.15766289830207825,-0.1304248571395874,-0.08554135262966156,0.022017354145646095,-0.027149712666869164,0.02182331494987011,0.04101785272359848,0.010013277642428875,-0.06819546222686768,0.007678511086851358,0.0683087483048439,0.0004291605146136135,0.02843320369720459,0.042583562433719635,0.0732441395521164,-0.007089197635650635,-0.05014955252408981,0.0011834129691123962,-0.008759629912674427,-0.008612750098109245,0.014031320810317993,-0.060487519949674606,0.030033806338906288,-0.007006773259490728,-0.009723395109176636,-0.009729813784360886,-0.004798627458512783,-0.05232319235801697,0.0468628965318203,0.029910366982221603,0.004634299781173468,0.007538416422903538,-0.0031733065843582153,0.017110802233219147,-0.029886821284890175,-0.0020536978263407946,0.04515765979886055,-0.06913455575704575,-0.02203470468521118,-0.0016600523376837373,0.010183325037360191,0.009446913376450539,0.024268535897135735,-0.012242650613188744,-0.020447872579097748,0.0387926921248436,-0.006097380071878433,0.048609137535095215,0.015925047919154167,-0.014034101739525795,-0.049839578568935394,0.011920593678951263,0.007812225725501776,0.02686437964439392,0.017602020874619484,0.04187889024615288,0.020824218168854713,0.03695692867040634,0.024033045396208763,-0.034901224076747894,-0.012220923788845539,0.008469522930681705,-0.030850518494844437
15,"['puoi', 'impostare', 'luminosità', 'lampade', 'cento', 'percento']",brightness,0.1009855642914772,-0.09432151913642883,-0.010874777100980282,0.013757097534835339,0.025773266330361366,0.04050878807902336,0.0276902187615633,0.04048551619052887,-0.07224612683057785,-0.06047653779387474,-0.030364764854311943,0.016052166000008583,-0.00031594870961271226,0.049576807767152786,0.014959936030209064,0.03323524072766304,-0.016882367432117462,-0.030464576557278633,0.025618813931941986,-0.011006776243448257,0.001615899265743792,0.042995620518922806,-0.08026247471570969,-0.0008375209872610867,0.009111382067203522,-0.05878171697258949,0.07146298885345459,0.01920749992132187,0.003932633902877569,0.018563538789749146,-0.01277066394686699,0.03393261134624481,0.054445404559373856,0.009084726683795452,0.007234342396259308,0.0010368042858317494,0.13556993007659912,0.136684849858284,-0.1493823230266571,-0.07584988325834274,0.0022202280815690756,0.009603660553693771,-0.03175364062190056,0.019237639382481575,-0.016810616478323936,-0.0373055525124073,-0.012922972440719604,0.0370631068944931,-0.029475897550582886,0.03408796712756157,0.05116979405283928,0.029643157497048378,-0.014396117068827152,-0.04449324682354927,-0.01735014282166958,-0.017789749428629875,0.009693210944533348,0.010672918520867825,-0.010058242827653885,-0.004036546219140291,0.007656820118427277,-0.038955140858888626,0.009045281447470188,0.017050353810191154,-0.05729180946946144,0.024951865896582603,0.005728628020733595,0.01549056451767683,0.018727807328104973,0.0014159312704578042,0.03301859647035599,-0.03380477800965309,0.0153798907995224,0.02024228312075138,-0.04998992756009102,-0.006489123683422804,0.005964114796370268,0.027529096230864525,0.008925672620534897,-0.02360483445227146,-0.008310726843774319,-0.03262126073241234,-0.009785626083612442,-0.017465146258473396,0.036811452358961105,-0.016999376937747,-0.03500509634613991,-0.011480815708637238,0.003953641280531883,0.01547618955373764,0.019851239398121834,-0.007942959666252136,0.006006006151437759,0.03203030675649643,0.04990358278155327,0.03926008194684982,-0.020588355138897896,0.025973057374358177,-0.003415242535993457,-0.02209353633224964
16,"['potresti', 'impostare', 'luminosità', 'luce', 'zero', 'percento']",brightness,0.13994042575359344,-0.08369473367929459,-0.014013637788593769,0.018352502956986427,0.0379830002784729,0.047953929752111435,-0.035082463175058365,0.04770902171730995,-0.08473565429449081,-0.06739749014377594,-0.03488511964678764,0.0350855328142643,-0.03656890615820885,0.07500684261322021,-0.021690309047698975,0.040122006088495255,0.007432099431753159,0.010187557898461819,0.032932013273239136,-0.02554851770401001,0.0014245150377973914,0.01434291061013937,-0.05897871032357216,-0.007197915110737085,0.00503528444096446,-0.021217303350567818,0.024795161560177803,0.015970895066857338,0.03190500661730766,0.04001658782362938,-0.035910990089178085,0.04141984507441521,0.05593469738960266,-0.024340040981769562,0.01795199327170849,-0.03216660022735596,0.1579369455575943,0.16380000114440918,-0.15277014672756195,-0.08625242859125137,0.0041486420668661594,-0.0213246438652277,0.014562995173037052,0.018498241901397705,-0.00607462041079998,-0.06766397505998611,-0.0044870139099657536,0.04334045574069023,-0.01607891172170639,0.020831825211644173,0.021591247990727425,0.06903257220983505,-0.012110237032175064,-0.046060118824243546,0.0022737656254321337,9.046588093042374e-05,-0.009616621769964695,0.01253901794552803,-0.03753938153386116,0.01619998924434185,0.0017806101823225617,-0.01672736555337906,0.003626323537901044,0.004421550314873457,-0.05584194138646126,0.04485933482646942,0.03215840831398964,-0.0051037706434726715,0.011235791258513927,-0.0024654518347233534,0.011481397785246372,-0.015117819420993328,0.016752034425735474,0.024981068447232246,-0.048270609229803085,-0.01422768086194992,0.0007991751772351563,0.008681121282279491,0.005111022852361202,0.012681820429861546,-0.003913647960871458,-0.01624617725610733,0.019432255998253822,0.005798557307571173,0.03281334415078163,0.013673138804733753,-0.02385508455336094,-0.03214053437113762,0.011414386332035065,0.00929506216198206,0.031051790341734886,0.01568441651761532,0.03775783255696297,0.01065104454755783,0.045665863901376724,0.032622747123241425,-0.030487501993775368,-0.004231746308505535,0.010773158632218838,-0.03648218512535095
17,"['potresti', 'impostare', 'cento', 'percento', 'luminosità', 'luci']",brightness,0.1116698756814003,-0.06306899338960648,0.020333508029580116,0.024691814556717873,0.04669678211212158,0.04418123885989189,0.049617115408182144,0.05658888444304466,-0.08281916379928589,-0.04232943430542946,-0.03981161117553711,0.0030848581809550524,-0.013197731226682663,0.07920191437005997,0.007408127188682556,0.0418580025434494,0.02788425423204899,0.012564397417008877,0.007597362156957388,-0.02268650382757187,0.0011455341009423137,0.061701104044914246,-0.049606818705797195,-0.013558052480220795,0.028693044558167458,-0.060178693383932114,0.07076766341924667,0.018079543486237526,0.012507776729762554,0.007970585487782955,-0.03162256255745888,0.030033694580197334,0.06715848296880722,-0.007266531232744455,0.040498293936252594,0.0008399623329751194,0.16290749609470367,0.1276547759771347,-0.1497749239206314,-0.09681012481451035,0.0065211025066673756,-0.004766215104609728,-0.011582312174141407,0.022359037771821022,-0.02489553950726986,-0.06475293636322021,-0.022775650024414062,0.05723922327160835,-0.007062786724418402,0.029872974380850792,0.0401470810174942,0.04009957239031792,0.02033218927681446,-0.04839824140071869,-0.011071798391640186,-0.020531050860881805,0.007343086879700422,0.014746247790753841,-0.021441876888275146,-0.007273327559232712,0.006614940706640482,-0.029297813773155212,0.004203369840979576,-0.0033302411902695894,-0.06835288554430008,0.04746657609939575,0.018450671806931496,0.0048359413631260395,-0.0012899996945634484,0.009959899820387363,0.011717797257006168,-0.0217593964189291,0.0018240312347188592,0.008214100264012814,-0.07519490271806717,-0.01692095585167408,-0.015249987132847309,0.046036940068006516,0.014791111461818218,-0.04358677938580513,-0.015994077548384666,-0.034951984882354736,-0.0011187568306922913,-0.012308885343372822,0.023488909006118774,-0.006215737666934729,-0.0051089138723909855,-0.027506792917847633,-0.026537766680121422,0.0215957909822464,0.03375096991658211,-0.008155997842550278,0.0039435685612261295,0.020852647721767426,0.03890247642993927,0.03789343312382698,-0.024639567360281944,0.014548699371516705,-0.0014107711613178253,-0.01153891533613205
18,"['potresti', 'impostare', 'luminosità', 'lampada', 'custom_area', 'zero', 'percento']",brightness_area,0.08747042715549469,-0.05880177766084671,-0.040020402520895004,0.019680297002196312,0.0379498116672039,0.048714686185121536,-0.02235010638833046,0.05396965891122818,-0.07048077881336212,-0.054723888635635376,-0.03570656105875969,0.011966882273554802,-0.005395113490521908,0.06394658237695694,-0.0071416012942790985,0.03677522763609886,-0.0018625211669132113,-0.006742651574313641,0.02477717585861683,-0.011688816361129284,0.015945283696055412,0.0062346076592803,-0.0629693940281868,0.009226948954164982,0.0020071552135050297,-0.011488369666039944,0.008095802739262581,0.018925819545984268,0.021014098078012466,0.026540245860815048,-0.02572149597108364,0.038762934505939484,0.04625951498746872,-0.0011904268758371472,0.00856079813092947,-0.015279761515557766,0.13820597529411316,0.13371293246746063,-0.11106108129024506,-0.08153147995471954,0.007895049639046192,-0.004408512730151415,-0.0017815021565183997,0.018020043149590492,-0.0004422994679771364,-0.05170915648341179,-0.0021437054965645075,0.03818940743803978,-0.00040070872637443244,0.008544745855033398,0.012087003327906132,0.0443999245762825,-0.008250713348388672,-0.048769790679216385,-0.005870658438652754,0.0014291413826867938,0.0017792928265407681,0.003978651948273182,-0.029972536489367485,0.020344441756606102,-0.0071267359890043736,-0.026200871914625168,0.0004349169903434813,0.020650872960686684,-0.04562871530652046,0.028471024706959724,0.019151002168655396,-0.015385550446808338,0.005022014956921339,0.002764703007414937,0.004322403110563755,-0.02242889069020748,0.011912795715034008,0.020357737317681313,-0.03762027993798256,-0.008315173909068108,0.0022973010782152414,0.003538711229339242,-0.008360744453966618,0.009401164948940277,0.006888771895319223,-0.02056017518043518,-0.0023199294228106737,-0.006922273896634579,0.024184349924325943,0.008174590766429901,-0.018708085641264915,-0.01810406520962715,0.005546689033508301,-0.001986370887607336,0.01594548113644123,0.009910610504448414,0.02386293187737465,0.022022033110260963,0.034747857600450516,0.03339511901140213,-0.010906768031418324,0.0017273689154535532,0.007611497770994902,-0.028565336018800735
19,"['potresti', 'impostare', 'luminosità', 'lampade', 'custom_area', 'zero', 'percento']",brightness_area,0.08877401798963547,-0.0695018321275711,-0.02136422134935856,0.019733181223273277,0.04560595378279686,0.04936185106635094,0.004527605604380369,0.034575045108795166,-0.07198164612054825,-0.056553930044174194,-0.04079287126660347,0.004484378732740879,-0.0024703331291675568,0.07084433734416962,0.003911806736141443,0.0325511172413826,0.0027008256874978542,-0.009327019564807415,0.025182204321026802,-0.0042365663684904575,0.012534634210169315,0.011703056283295155,-0.04914300888776779,0.012927946634590626,0.0038422353100031614,-0.016531307250261307,0.017360981553792953,0.02152981050312519,0.008642739616334438,0.008070179261267185,-0.027780786156654358,0.04920404404401779,0.045166898518800735,0.0027085747569799423,0.02062339521944523,-0.018816445022821426,0.1414654701948166,0.12871304154396057,-0.11940815299749374,-0.09137429296970367,0.011450682766735554,-0.012814669869840145,-0.004682352300733328,0.017896603792905807,-0.007228990085422993,-0.06060636043548584,0.007830425165593624,0.04244086891412735,0.00013427755038719624,0.015209006145596504,0.019284294918179512,0.04506037011742592,-0.004284426104277372,-0.04554827883839607,-0.006661420222371817,-0.0046334839425981045,0.0035258536227047443,-0.001471276511438191,-0.020809194073081017,0.021085932850837708,-0.010744495317339897,-0.02871839702129364,0.0015523998299613595,0.024029625579714775,-0.04517024755477905,0.02909352071583271,0.011260109022259712,-0.006655693985521793,0.012624458409845829,0.0020064562559127808,0.007278325967490673,-0.01766395755112171,0.014004728756844997,0.019257845357060432,-0.048704493790864944,-0.008118740282952785,-0.005275353789329529,0.012967889197170734,-0.0010373176774010062,0.0017691372195258737,0.0033408328890800476,-0.024199021980166435,-0.00862458348274231,-0.00648035341873765,0.023391319438815117,0.001607431098818779,-0.020683815702795982,-0.009382341988384724,0.003126634517684579,0.0060711088590323925,0.01986905001103878,0.0020099631510674953,0.020133448764681816,0.026142627000808716,0.03652944415807724,0.034871965646743774,-0.01778106763958931,-0.0022058882750570774,0.0059234038926661015,-0.024944907054305077
20,"['potresti', 'cambiare', 'zero', 'percento', 'luminosità', 'luci', 'custom_area']",brightness_area,0.10508811473846436,-0.05781494453549385,-0.006720721255987883,0.03927585482597351,0.04576479643583298,0.06478758156299591,0.03143059089779854,0.054390158504247665,-0.07367666810750961,-0.05371621996164322,-0.04059690982103348,-0.004847224801778793,-0.020394738763570786,0.0843142718076706,-0.0018568231025710702,0.05205010995268822,0.030723337084054947,0.020433971658349037,0.01934911496937275,-0.011889426968991756,0.01725088618695736,0.04325383901596069,-0.03263227269053459,0.009665222838521004,0.02333139069378376,-0.02181805483996868,0.03515366464853287,0.008063570596277714,0.014083825051784515,0.013474722392857075,-0.04905592277646065,0.0617392398416996,0.04883725196123123,-0.009124835953116417,0.0329296812415123,-0.010875275358557701,0.16706430912017822,0.15054036676883698,-0.1449546068906784,-0.10815446823835373,-0.002355087548494339,-0.015771472826600075,-0.0021913175005465746,0.01828249916434288,-0.0196803268045187,-0.08346923440694809,-0.0008237244328483939,0.061955031007528305,0.009331303648650646,0.013424715958535671,0.020197588950395584,0.052121441811323166,0.02079227939248085,-0.040347255766391754,-0.00894834939390421,0.0006042156019248068,0.013923046179115772,-0.0006667365087196231,-0.010096662677824497,0.011074666865170002,-0.020033875480294228,-0.028784532099962234,0.014041912741959095,0.02042553946375847,-0.06712622195482254,0.04789638891816139,0.01792018488049507,-0.006734353490173817,-0.008746103383600712,0.0005431169993244112,-0.005499502178281546,-0.01785471849143505,0.012877521105110645,0.016386305913329124,-0.07207418233156204,-0.010422995314002037,-0.004125487525016069,0.0245125163346529,-0.0028357994742691517,-0.012063988484442234,0.004583663772791624,-0.028256312012672424,-0.009624992497265339,-0.006324060261249542,0.020670248195528984,-0.003990426659584045,0.0038537862710654736,-0.017345862463116646,-0.014465655200183392,0.015954546630382538,0.027500372380018234,0.0005551669746637344,0.013458319008350372,0.032389771193265915,0.04374831169843674,0.028255274519324303,-0.029685093089938164,0.0007966517587192357,-0.006696202792227268,-0.01434019673615694
21,"['cambia', 'luminosità', 'lampada', 'custom_area', 'zero', 'percento']",brightness_area,0.08615722507238388,-0.044581037014722824,-0.04020513594150543,0.012165732681751251,0.04644091799855232,0.05430705472826958,-0.029592787846922874,0.06745800375938416,-0.07292071729898453,-0.06184794008731842,-0.03298981115221977,0.022625965997576714,-0.01992657408118248,0.08634193986654282,-0.03030247800052166,0.0512581504881382,0.01698278822004795,-0.013722654432058334,-0.005722897592931986,-0.015492877922952175,0.001623044372536242,-0.0055931746028363705,-0.05242308974266052,-0.012668310664594173,0.00013170111924409866,-0.002335561439394951,0.024730270728468895,0.013775099068880081,0.026395821943879128,0.05361521616578102,-0.045691732317209244,0.043190229684114456,0.06624754518270493,-0.001979961059987545,0.019378194585442543,-0.014326176606118679,0.1497187465429306,0.14424632489681244,-0.10254788398742676,-0.09011126309633255,0.0033692407887429,0.0028075797017663717,-6.621362263103947e-05,0.035556841641664505,0.007393545936793089,-0.04446149244904518,-0.0033151849638670683,0.059865131974220276,0.01840214431285858,0.014328072778880596,0.023143040016293526,0.04137285426259041,-0.0016467872774228454,-0.033605653792619705,-0.015897832810878754,-0.0008115039090625942,0.011520217172801495,-0.0039039412513375282,-0.030461272224783897,0.027077926322817802,-0.016798434779047966,-0.013232715427875519,0.0030402156990021467,0.015242825262248516,-0.04166495427489281,0.027917936444282532,0.017987387254834175,-0.016378065571188927,0.008702964521944523,-0.005301415920257568,-0.00477537652477622,-0.04058082774281502,0.015138204209506512,0.026149900630116463,-0.05504920706152916,-0.0042122439481318,0.018849201500415802,0.004355608019977808,-0.01737026683986187,0.012404880486428738,0.024307554587721825,-0.021787092089653015,-0.006597487721592188,-0.018956059589982033,0.03467695415019989,0.0065666078589856625,0.0036652216222137213,-0.027640238404273987,0.011844334192574024,-0.0031344713643193245,0.013957626186311245,0.003262309357523918,0.01643114537000656,0.037318091839551926,0.03875962272286415,0.0298797357827425,-0.01800408773124218,-0.002865986665710807,-0.0005087540484964848,-0.020335575565695763
22,"['puoi', 'cambiare', 'cinquanta', 'luminosità', 'lampade', 'custom_area']",brightness_area,0.08550798147916794,-0.05650476738810539,-0.020482400432229042,0.0366399921476841,0.018754934892058372,0.04636691138148308,0.03174497187137604,0.04693948104977608,-0.05797526240348816,-0.024213716387748718,-0.042787548154592514,-0.004393772687762976,-0.0019012559205293655,0.02269056998193264,0.027705764397978783,0.04090812802314758,-0.012107091955840588,-0.027175286784768105,0.014507283456623554,-0.01701745204627514,0.028144627809524536,0.04660317674279213,-0.06267906725406647,0.02558515965938568,0.018118716776371002,-0.030130669474601746,0.03126702830195427,-0.003442532615736127,0.014739013276994228,0.008008279837667942,-0.02487458847463131,0.044137876480817795,0.005254330113530159,0.006949670612812042,-0.0024861078709363937,0.0002977993863169104,0.12082504481077194,0.14827637374401093,-0.12571410834789276,-0.06679195165634155,-0.014718263410031796,-0.00478868093341589,-0.02600649558007717,0.011821087449789047,-0.017560316249728203,-0.052136633545160294,0.008798261173069477,0.025017326697707176,-0.01746114157140255,0.023915724828839302,0.02433120273053646,0.026314595714211464,-0.0023921728134155273,-0.013345230370759964,-0.009791429154574871,0.007605580147355795,0.020626086741685867,-0.00896279513835907,0.01478149276226759,0.009506942704319954,-0.014562373049557209,-0.05333850905299187,0.03199119493365288,0.03367218002676964,-0.05760129168629646,0.022678686305880547,-0.0023836714681237936,-0.008908125571906567,0.006880403961986303,-0.008697000332176685,0.020027752965688705,-0.01766660250723362,0.02281406708061695,0.015212688595056534,-0.03325379267334938,-0.0033177249133586884,0.014943133108317852,0.011817765422165394,-0.014001111499965191,0.004754232708364725,0.024872375652194023,-0.013281612657010555,-0.014096535742282867,-0.01975310407578945,0.025433698669075966,-0.03402699530124664,-0.02676916867494583,-0.017070675268769264,0.010388006456196308,0.017129700630903244,0.024318762123584747,0.0031045349314808846,-0.00031099500483833253,0.034079160541296005,0.04651203379034996,0.023524465039372444,-0.006266122218221426,0.01457785815000534,-0.002187757520005107,-0.01408423762768507
