,Text,Response,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
23,"['tutte', 'le', 'porte', 'nel', 'custom_area', 'sono', 'chiuse']",all,0.26428529620170593,-0.14656348526477814,-0.020320458337664604,-0.025347845628857613,0.04650602489709854,-0.08980357646942139,0.2725391387939453,-0.02871239185333252,-0.061794668436050415,0.05162158980965614,-0.04061950370669365,-0.03628091886639595,-0.04526608809828758,0.07801323384046555,0.05716903880238533,0.18718235194683075,0.13366420567035675,-0.071382075548172,0.02579633705317974,0.026718106120824814,0.03364408016204834,0.13403315842151642,0.03272407501935959,-0.014052310027182102,0.049744244664907455,-0.14458973705768585,0.13784097135066986,0.006040363106876612,0.013611910864710808,0.04561870917677879,0.06678706407546997,0.12256882339715958,-0.06389228999614716,0.09216918051242828,0.06787668168544769,0.05745653435587883,0.12933340668678284,0.21822871267795563,-0.2663858234882355,-0.09707985818386078,0.027432991191744804,-0.0326412171125412,0.05190085247159004,0.11835963279008865,-0.11130032688379288,-0.006202937103807926,0.029163798317313194,0.04500569775700569,0.009097350761294365,-0.020828748121857643,0.05246331915259361,-0.010318003594875336,-0.06941302120685577,0.07991968095302582,-0.00669863959774375,0.0029666745103895664,0.06269849091768265,-0.05770068243145943,-0.020719749853014946,-0.008232615888118744,-0.003017220413312316,-0.027737481519579887,-0.001034080982208252,0.02691797725856304,-0.11530420929193497,-0.015485127456486225,0.037801388651132584,-0.03308992460370064,-0.03923686221241951,-0.03556283935904503,-0.017243798822164536,0.049261607229709625,-0.008927471935749054,-0.031065357849001884,-0.005596249829977751,0.031959619373083115,0.03642413020133972,0.052337903529405594,0.015334422700107098,0.04305180162191391,0.01711469329893589,0.014525501057505608,-0.011045200750231743,-0.07782561331987381,-0.07403998076915741,-0.028558457270264626,-0.006042966153472662,-0.028748469427227974,-0.055890269577503204,-0.020337093621492386,0.013057318516075611,-0.055274903774261475,-0.004609079100191593,-0.007288970984518528,0.11322551965713501,0.05180845037102699,-0.09252709895372391,0.051028646528720856,0.004651935305446386,-0.009726213291287422
24,"['puoi', 'dirmi', 'se', 'tutti', 'i', 'condizionatori', 'sono', 'spenti', 'in', 'custom_area']",all,0.2413516491651535,-0.26935842633247375,-0.11736498773097992,0.029816756024956703,-0.09437134116888046,-0.08072264492511749,0.17410160601139069,-0.04273761436343193,-0.058738190680742264,-0.02713129296898842,-0.02105446718633175,-0.1613771617412567,-0.0455600805580616,0.06860749423503876,-0.057322777807712555,0.11872497946023941,0.07085513323545456,-0.1875760704278946,0.12504762411117554,-0.08208885043859482,0.013810306787490845,0.07386906445026398,-0.11108341068029404,0.0013256992679089308,-0.09073519706726074,-0.13482765853405,0.04066196456551552,-0.050047267228364944,0.1232612133026123,0.06498664617538452,0.0176676195114851,0.05679669976234436,-0.05896962806582451,0.010948814451694489,-0.005483032204210758,0.042264632880687714,0.0025995648466050625,0.2203104943037033,-0.21208545565605164,-0.06370989233255386,-0.079774871468544,-0.021684184670448303,0.015447732992470264,0.05148501321673393,-0.045706167817115784,0.15652583539485931,0.038437165319919586,0.032714538276195526,-0.07607340067625046,0.03107140026986599,0.07056726515293121,-0.002049734815955162,-0.11014975607395172,0.02769980952143669,-0.05263654142618179,-0.02662123739719391,0.0321146622300148,0.014372210018336773,-0.06274615228176117,0.01115367840975523,0.0473131462931633,-0.02445322833955288,0.023485833778977394,0.023078162223100662,-0.06217598915100098,-0.0161801278591156,0.04064764454960823,-0.015013543888926506,0.012259924784302711,-0.07056017965078354,-0.014313587918877602,-0.0077774799428880215,0.01424969732761383,-0.01742705889046192,0.04301474243402481,-0.000638476456515491,0.00717204948887229,0.08969467878341675,0.002837635111063719,0.025012025609612465,0.0637613832950592,0.04745488613843918,-0.005413140170276165,-0.12051232159137726,-0.02812003158032894,-0.01268669031560421,-0.0323469340801239,-0.03501271456480026,-0.009877592325210571,-0.0013415719149634242,0.029540518298745155,-0.024166233837604523,0.02968425117433071,-0.08793473243713379,0.11525200307369232,0.0484255850315094,-0.03512959182262421,0.015536914579570293,-0.015089450404047966,0.012270286679267883
25,"['puoi', 'dirmi', 'se', 'tutti', 'i', 'condizionatori', 'in', 'custom_area', 'sono', 'spenti']",all,0.2413516491651535,-0.26935842633247375,-0.11736498773097992,0.029816756024956703,-0.09437135607004166,-0.0807226374745369,0.1741015911102295,-0.04273762181401253,-0.05873818323016167,-0.027131294831633568,-0.0210544653236866,-0.1613771617412567,-0.0455600805580616,0.06860748678445816,-0.05732278153300285,0.11872497946023941,0.07085513323545456,-0.1875760853290558,0.12504762411117554,-0.08208885043859482,0.013810306787490845,0.07386905699968338,-0.11108341068029404,0.0013256992679089308,-0.09073518961668015,-0.13482765853405,0.04066196084022522,-0.050047267228364944,0.1232612133026123,0.06498664617538452,0.0176676195114851,0.05679669976234436,-0.05896962434053421,0.010948815383017063,-0.005483031272888184,0.042264632880687714,0.0025995648466050625,0.2203105390071869,-0.21208544075489044,-0.06370989233255386,-0.079774871468544,-0.021684182807803154,0.015447732992470264,0.05148501321673393,-0.045706167817115784,0.1565258502960205,0.038437169045209885,0.03271453455090523,-0.07607340067625046,0.03107140026986599,0.07056726515293121,-0.0020497345831245184,-0.11014975607395172,0.02769980952143669,-0.052636533975601196,-0.026621241122484207,0.0321146585047245,0.014372211880981922,-0.06274615228176117,0.01115367840975523,0.0473131462931633,-0.02445322833955288,0.023485833778977394,0.02307816408574581,-0.06217598915100098,-0.01618012599647045,0.04064764082431793,-0.015013545751571655,0.012259924784302711,-0.07056017965078354,-0.014313586056232452,-0.0077774799428880215,0.01424969919025898,-0.01742706075310707,0.04301474243402481,-0.0006384759908542037,0.007172050420194864,0.08969467878341675,0.002837634878233075,0.025012025609612465,0.06376137584447861,0.04745488613843918,-0.005413140170276165,-0.12051232159137726,-0.028120029717683792,-0.01268669031560421,-0.0323469340801239,-0.03501271456480026,-0.009877589531242847,-0.001341572729870677,0.029540520161390305,-0.024166230112314224,0.029684249311685562,-0.08793473988771439,0.11525201797485352,0.0484255850315094,-0.03512958809733391,0.015536913648247719,-0.015089449472725391,0.012270285747945309
26,"['puoi', 'dirmi', 'se', 'tutti', 'i', 'ventilatori', 'nel', 'custom_area', 'sono', 'spenti']",all,0.239793062210083,-0.21774625778198242,-0.10375335067510605,0.04087357968091965,-0.08738087117671967,-0.06363826245069504,0.17868976294994354,-0.0448775589466095,-0.08344937860965729,-0.06583800166845322,-0.027513403445482254,-0.14463374018669128,-0.02479969523847103,0.07382550835609436,-0.05292958766222,0.08519669622182846,0.03967859223484993,-0.16916367411613464,0.12280616909265518,-0.078481025993824,0.004058525897562504,0.06419424712657928,-0.10501162707805634,-0.01229320652782917,-0.06642219424247742,-0.11561105400323868,0.03407575562596321,-0.05163785070180893,0.11323583126068115,0.08240082859992981,-0.006043998058885336,0.055323462933301926,-0.0673743411898613,0.003110120538622141,-0.009052884764969349,0.03725842759013176,0.05650247260928154,0.23274560272693634,-0.2299799919128418,-0.09246772527694702,-0.09176871925592422,-0.035037241876125336,0.00981508381664753,0.033690232783555984,-0.016230249777436256,0.10540982335805893,0.03958096355199814,0.03728823736310005,-0.0599592849612236,0.017949024215340614,0.04941844195127487,0.010404055938124657,-0.07561349123716354,0.04242784529924393,-0.03645109385251999,-0.015439914539456367,0.022974077612161636,0.014514806680381298,-0.04926224797964096,-0.02906021475791931,0.04083205759525299,-0.042283300310373306,0.005366685800254345,0.04764673113822937,-0.09580670297145844,-0.027121147140860558,0.022311799228191376,-0.008188875392079353,0.001455060439184308,-0.0680859237909317,-0.0013617563527077436,-0.0004335874691605568,0.03650864586234093,-0.008047176524996758,0.022248584777116776,0.011425912380218506,0.003329899162054062,0.08370762318372726,0.019412148743867874,0.0402379147708416,0.052672408521175385,0.03605247288942337,-0.024188581854104996,-0.10421719402074814,-0.03297911956906319,-0.0083791334182024,-0.011271901428699493,-0.026006722822785378,-0.02877652645111084,0.016948988661170006,0.02409549243748188,-0.010843449272215366,-0.012748131528496742,-0.03671916946768761,0.10528448969125748,0.051416464149951935,-0.027659256011247635,0.028295297175645828,-0.005449370481073856,-0.023571204394102097
27,"['dimmi', 'se', 'tutte', 'le', 'veneziane', 'del', 'custom_area', 'sono', 'aperte']",all,0.2500704228878021,-0.22284449636936188,-0.0627545416355133,-0.005011020228266716,-0.0772104561328888,-0.08644659072160721,0.18599021434783936,-0.04754667729139328,-0.11371343582868576,0.03253215178847313,-0.03613830730319023,-0.09096243977546692,-0.061871424317359924,0.06198643147945404,0.029924919828772545,0.22359350323677063,0.08235115557909012,-0.14066006243228912,0.040766265243291855,0.0008870479068718851,0.042414937168359756,0.09774480760097504,0.03262346610426903,0.0023761491756886244,-0.0038261248264461756,-0.19010569155216217,0.1546800583600998,0.01961285062134266,0.022843940183520317,0.06597871333360672,0.036161016672849655,0.07572316378355026,-0.050691090524196625,0.06676892936229706,0.05485988035798073,0.05938679724931717,0.06629455834627151,0.21503283083438873,-0.22634580731391907,-0.10343892872333527,0.01728212833404541,-0.0026289105881005526,0.07336673885583878,0.06645018607378006,-0.07673872262239456,0.06236029416322708,0.02907765656709671,0.023501714691519737,0.005386178847402334,0.02034168131649494,0.054783232510089874,0.0024510042276233435,-0.07264372706413269,0.06088297814130783,-0.003979099914431572,-0.0004961604718118906,0.06928352266550064,-0.10076811909675598,-0.050795312970876694,-0.019831785932183266,0.014778398908674717,-0.002922674873843789,0.007768786512315273,0.038335539400577545,-0.07027671486139297,-0.04811209440231323,0.0496009886264801,-0.015859680250287056,-0.028659572824835777,-0.04357220605015755,0.0018932231469079852,0.009450625628232956,0.04235163331031799,-0.040497809648513794,0.01341577060520649,0.0021811341866850853,-8.708404493518174e-05,0.04679596424102783,-0.0053899576887488365,0.08540874719619751,0.039403896778821945,0.036902789026498795,-0.006869355216622353,-0.0937688872218132,-0.07724934071302414,-0.0331321619451046,-0.03609797731041908,-0.040184736251831055,-0.040381189435720444,-0.012869862839579582,0.01464348379522562,-0.02691764384508133,-0.006407862529158592,-0.03672080859541893,0.12989206612110138,0.050581399351358414,-0.06775512546300888,0.053270403295755386,0.008753422647714615,-0.030297275632619858
28,"['dimmi', 'se', 'tutti', 'i', 'condizionatori', 'sono', 'spenti', 'nel', 'custom_area']",all,0.2310228943824768,-0.22223316133022308,-0.0894632637500763,0.024441316723823547,-0.09030166268348694,-0.09382963925600052,0.19017300009727478,-0.058186326175928116,-0.0926676094532013,-0.05525295063853264,-0.012621632777154446,-0.16445039212703705,-0.02949371002614498,0.08417142182588577,-0.0865122452378273,0.09516043961048126,0.05870625004172325,-0.18700045347213745,0.10522139817476273,-0.08739972859621048,-0.01584564708173275,0.051304735243320465,-0.09906912595033646,-0.016718242317438126,-0.08180063217878342,-0.12443958222866058,0.035798076540231705,-0.04011495038866997,0.13193252682685852,0.09036116302013397,-0.018796203657984734,0.053014542907476425,-0.06228421628475189,0.011136568151414394,-0.0035403044894337654,0.0443042628467083,0.05050814896821976,0.2170969843864441,-0.20762917399406433,-0.0671180859208107,-0.09193012118339539,-0.044184550642967224,0.026790011674165726,0.04751564934849739,-0.008192366920411587,0.14793825149536133,0.04420696571469307,0.055410970002412796,-0.03973841294646263,0.02066093683242798,0.055476393550634384,0.007791136857122183,-0.08388640731573105,0.05348410829901695,-0.036367401480674744,-0.01761869341135025,0.01557953655719757,-0.0034202756360173225,-0.07084851711988449,-0.033762261271476746,0.038041409105062485,-0.029637761414051056,-0.01548534631729126,0.03640948608517647,-0.08711138367652893,-0.04456236585974693,0.02859439142048359,0.007809913717210293,0.015602843835949898,-0.06948530673980713,-0.012829998508095741,-0.010471966117620468,0.0330626405775547,-0.013914753682911396,0.01662261225283146,0.01751420646905899,-0.008169267326593399,0.07418979704380035,0.011635886505246162,0.03493950143456459,0.060547079890966415,0.04848834127187729,-0.022051354870200157,-0.11724768579006195,-0.05223121494054794,-0.008910859934985638,0.007566207088530064,-0.028233371675014496,-0.023147352039813995,0.015056884847581387,0.027555016800761223,-0.0021279221400618553,-0.007963825017213821,-0.054603561758995056,0.0943552628159523,0.048562850803136826,-0.037021879106760025,0.00620999513193965,0.0059513249434530735,-0.02493239752948284
29,"['tutte', 'le', 'veneziane', 'sono', 'aperte', 'in', 'custom_area']",all,0.26614969968795776,-0.23682190477848053,-0.03666958212852478,-0.03422873839735985,0.02294853702187538,-0.10731760412454605,0.2580544352531433,-0.036933235824108124,-0.0580894872546196,0.12243817001581192,-0.04021580144762993,-0.07174622267484665,-0.07977570593357086,0.05999956279993057,0.06443310528993607,0.22640666365623474,0.17935384809970856,-0.11508651077747345,0.03229813277721405,0.03136400505900383,0.047527480870485306,0.13337567448616028,0.02493397518992424,0.012826936319470406,0.0040660821832716465,-0.16696207225322723,0.17078259587287903,0.026301277801394463,0.02920628897845745,0.005053005646914244,0.10540302097797394,0.092623770236969,-0.054157596081495285,0.10337527096271515,0.07716645300388336,0.06638968735933304,0.035833392292261124,0.1894834041595459,-0.2245560735464096,-0.06835304200649261,0.04516743868589401,-0.015771150588989258,0.0648016706109047,0.1459120362997055,-0.1509813815355301,0.07612834870815277,-0.0009661038056947291,0.013373017311096191,-0.014227276667952538,0.004447077866643667,0.08203385770320892,-0.01907338574528694,-0.10126761347055435,0.05396607145667076,-0.03157968819141388,-0.011197767220437527,0.06174447387456894,-0.049302879720926285,-0.035457830876111984,0.04568938538432121,0.007186375092715025,-0.014051632955670357,0.012958348728716373,0.0088729877024889,-0.05195123702287674,-0.011323326267302036,0.057798001915216446,-0.046515289694070816,-0.03952386975288391,-0.029158685356378555,-0.014388280920684338,0.007224319968372583,-0.027459070086479187,-0.036764077842235565,0.03847843408584595,-0.0003036586567759514,0.030118005350232124,0.06311847269535065,-0.020996645092964172,0.039342038333415985,0.0321088545024395,0.02959337644279003,0.009828828275203705,-0.08287626504898071,-0.055160585790872574,-0.020526651293039322,-0.042534273117780685,-0.03807508945465088,-0.01952480338513851,-0.0379214845597744,0.007908806204795837,-0.0643988624215126,0.07200348377227783,-0.08718956261873245,0.12002236396074295,0.03247850760817528,-0.08208998292684555,0.028009826317429543,0.00038829338154755533,0.0359577015042305
30,"['puoi', 'dirmi', 'se', 'tutti', 'i', 'condizionatori', 'sono', 'spenti', 'nello', 'custom_area']",all,0.21391861140727997,-0.2140938937664032,-0.09715709835290909,0.05837148427963257,-0.10173679888248444,-0.055008821189403534,0.17103131115436554,-0.056349605321884155,-0.07798875868320465,-0.06717534363269806,-0.03424639627337456,-0.1318817436695099,-0.023801492527127266,0.06821750104427338,-0.05054621770977974,0.08091269433498383,0.016890892758965492,-0.16440138220787048,0.10678037256002426,-0.0915355533361435,0.015553386881947517,0.05438421294093132,-0.10456988960504532,-0.004271586891263723,-0.056797899305820465,-0.11758942902088165,0.022058790549635887,-0.05361003801226616,0.10255217552185059,0.07518728077411652,-0.013890554197132587,0.03998755291104317,-0.054253172129392624,-0.0085785873234272,-0.020676972344517708,0.028658151626586914,0.04030200093984604,0.2087964564561844,-0.2175537347793579,-0.08474038541316986,-0.0812816172838211,-0.034378789365291595,0.00888381153345108,0.016518980264663696,-0.027283618226647377,0.10108377039432526,0.03899872303009033,0.035423729568719864,-0.06322026997804642,0.019232619553804398,0.04442024976015091,0.00893810112029314,-0.06698280572891235,0.028391927480697632,-0.031459398567676544,-0.017252694815397263,0.03360432758927345,0.008085256442427635,-0.050262343138456345,-0.0072521790862083435,0.045209918171167374,-0.04068402573466301,0.02083362266421318,0.04006455838680267,-0.0854804515838623,-0.02114301733672619,0.02223670855164528,-0.004890258423984051,0.008765590377151966,-0.0601317398250103,-0.0063275001011788845,-0.009922915138304234,0.03992610424757004,-0.005409599281847477,0.02023010328412056,0.013880607672035694,0.007120140828192234,0.07395154982805252,0.020934542641043663,0.04074697941541672,0.06383910030126572,0.029140174388885498,-0.027649421244859695,-0.10783954709768295,-0.03396392986178398,-0.005118641071021557,-0.014402817003428936,-0.023878036066889763,-0.025033587589859962,0.012863291427493095,0.021395811811089516,-0.009541652165353298,-0.010633580386638641,-0.039735980331897736,0.09765078127384186,0.051637787371873856,-0.03317689523100853,0.02557668648660183,-0.0016300417482852936,-0.012877988629043102
31,"['puoi', 'dirmi', 'se', 'tutti', 'i', 'ventilatori', 'del', 'custom_area', 'sono', 'accesi']",all,0.2331186980009079,-0.22422285377979279,-0.1012732982635498,0.0387188121676445,-0.08829934149980545,-0.047462258487939835,0.16716426610946655,-0.05480556562542915,-0.09832791239023209,-0.052507419139146805,-0.025291908532381058,-0.14934924244880676,-0.012543236836791039,0.07171450555324554,-0.06280647963285446,0.08778782188892365,0.048104602843523026,-0.1706179827451706,0.10519649088382721,-0.0630536898970604,0.02590963803231716,0.06028307229280472,-0.10277561843395233,-0.01934083178639412,-0.0663226991891861,-0.13935606181621552,0.03679836913943291,-0.03825020417571068,0.09575880318880081,0.07982221990823746,-0.008483233861625195,0.03533677011728287,-0.06417015194892883,-0.00022478177561424673,-0.0021117962896823883,0.049599483609199524,0.05927121639251709,0.23588407039642334,-0.2192901074886322,-0.10126515477895737,-0.09631502628326416,-0.03379426151514053,0.021543104201555252,0.018550794571638107,-0.003911768551915884,0.08853419125080109,0.05662992596626282,0.03521990403532982,-0.06527537107467651,0.02073061838746071,0.047209493815898895,0.015504738315939903,-0.058060746639966965,0.03762950748205185,-0.02079525962471962,-0.010805858299136162,0.03564085438847542,0.001585660851560533,-0.04968048259615898,-0.022226998582482338,0.03686165809631348,-0.03544711694121361,0.021107841283082962,0.05512739345431328,-0.08076063543558121,-0.02716618776321411,0.017541296780109406,-0.006111831869930029,0.005230397917330265,-0.05204698443412781,0.007490344345569611,-0.002246798947453499,0.030471380800008774,-0.008062465116381645,0.01653088815510273,0.012169592082500458,0.009736740961670876,0.08380093425512314,0.01879161037504673,0.05568597465753555,0.056028325110673904,0.019958918914198875,-0.0012356603983789682,-0.1006769984960556,-0.031769320368766785,0.008405901491641998,-0.028001051396131516,-0.027700338512659073,-0.02664654329419136,0.005941004492342472,0.018274694681167603,-0.0020071882754564285,-0.013711333274841309,-0.04131431505084038,0.10322543233633041,0.07509427517652512,-0.021378183737397194,0.03573041409254074,-0.0025498424656689167,-0.029146358370780945
32,"['dimmi', 'se', 'tutti', 'i', 'climatizzatori', 'sono', 'accesi']",all,0.22929885983467102,-0.29243651032447815,-0.08569115400314331,0.06925893574953079,-0.14842505753040314,-0.11709720641374588,0.24393434822559357,-0.10965646803379059,-0.106642946600914,-0.06519164144992828,-0.023368027061223984,-0.1847691684961319,-0.04724491387605667,0.08177681267261505,-0.09492222964763641,0.110711470246315,0.03603428974747658,-0.2197694480419159,0.0957348421216011,-0.11224562674760818,0.007807555608451366,0.05807790532708168,-0.1241464838385582,-0.012943879701197147,-0.10652529448270798,-0.15829475224018097,0.033581312745809555,-0.053943149745464325,0.13755948841571808,0.09549666196107864,-0.039000365883111954,0.030546089634299278,-0.06036322936415672,-0.008831219747662544,-0.012072625569999218,0.05732080712914467,-0.0033217614982277155,0.20615904033184052,-0.1861264407634735,-0.06205502524971962,-0.10003646463155746,-0.04217028245329857,0.036404483020305634,0.032792288810014725,-0.033905740827322006,0.19406214356422424,0.05795358866453171,0.044898003339767456,-0.054153524339199066,0.02500634267926216,0.07502967864274979,0.01226076576858759,-0.08734206855297089,0.048628952354192734,-0.031161660328507423,-0.026018280535936356,0.02981632575392723,-0.015512151643633842,-0.09216565638780594,-0.0049379607662558556,0.05750688537955284,-0.02041487954556942,0.013222947716712952,0.02156420238316059,-0.07437888532876968,-0.051008909940719604,0.028876634314656258,0.03364529088139534,0.035992611199617386,-0.06916428357362747,0.002252893289551139,-0.03205521032214165,0.029564347118139267,-0.0037072449922561646,0.028872836381196976,0.022350504994392395,-0.015718456357717514,0.08413524925708771,0.01980854757130146,0.028956027701497078,0.08864753693342209,0.06342451274394989,-0.027751753106713295,-0.13724522292613983,-0.056152720004320145,0.00884807575494051,-0.02267279662191868,-0.02981828711926937,-0.02601546235382557,0.010262974537909031,0.023848190903663635,-0.009891845285892487,-0.0013061575591564178,-0.09044117480516434,0.10734622180461884,0.0689992904663086,-0.05692107230424881,0.009866083040833473,0.011935790069401264,-0.013341657817363739
33,"['tutte', 'le', 'persiane', 'nel', 'custom_area', 'sono', 'chiuse']",all,0.25696316361427307,-0.15385308861732483,-0.020534591749310493,-0.013478875160217285,0.03159409388899803,-0.10096614062786102,0.2587449252605438,-0.03858915716409683,-0.07976792007684708,0.06192895025014877,-0.04466073587536812,-0.034155067056417465,-0.043177179992198944,0.06734471768140793,0.06285668909549713,0.1841193288564682,0.12454186379909515,-0.08231137692928314,0.015295260585844517,0.03495604917407036,0.02978499047458172,0.12620605528354645,0.03332938626408577,-0.01315896026790142,0.03268792852759361,-0.13354763388633728,0.1377774178981781,0.028932305052876472,0.01269259862601757,0.026980439200997353,0.06756804138422012,0.0964777022600174,-0.06419028341770172,0.08288721740245819,0.059900518506765366,0.04761088639497757,0.11884041130542755,0.20575393736362457,-0.2506577670574188,-0.09608888626098633,0.02392389439046383,-0.02805212140083313,0.05331767350435257,0.11745969206094742,-0.11109011620283127,0.002924593398347497,0.01880124770104885,0.03803562745451927,0.009885256178677082,-0.015974821522831917,0.057170748710632324,0.001957513391971588,-0.057329535484313965,0.07918758690357208,-0.006592341233044863,-0.0016909290570765734,0.05744985118508339,-0.05042737349867821,-0.012522871606051922,-0.014932431280612946,-0.005670430604368448,-0.03820962458848953,-0.009652107022702694,0.03484492003917694,-0.09745854884386063,-0.02076759748160839,0.036239344626665115,-0.03601035475730896,-0.056496500968933105,-0.04172131419181824,-0.02025698311626911,0.033283982425928116,-0.001781898899935186,-0.030434707179665565,-0.012623914517462254,0.029194576665759087,0.033531900495290756,0.04821066930890083,0.00828894879668951,0.05539185181260109,0.020611781626939774,0.02112489752471447,-0.020699715241789818,-0.07617632299661636,-0.06119287759065628,-0.030201852321624756,-0.008917364291846752,-0.024767756462097168,-0.05397535488009453,0.00880805216729641,0.014838342554867268,-0.04854574799537659,-0.004513244144618511,-0.010516910813748837,0.10733527690172195,0.039746690541505814,-0.07789909839630127,0.04211454465985298,0.005060049705207348,-0.013142019510269165
34,"['tutti', 'i', 'climatizzatori', 'della', 'custom_area', 'sono', 'spenti']",all,0.19085685908794403,-0.165566548705101,-0.029485762119293213,0.021530741825699806,-0.0049641127698123455,-0.04593238607048988,0.23958778381347656,-0.08286373317241669,-0.0924842357635498,-0.026699652895331383,-0.02519822306931019,-0.09001033008098602,0.008095184341073036,0.08911482244729996,-0.09339456260204315,0.03166035935282707,0.10240376740694046,-0.14984898269176483,0.029785480350255966,-0.07935570180416107,0.011435100808739662,0.031039485707879066,-0.14005441963672638,-0.02199317142367363,-0.05605575442314148,-0.0944131463766098,-0.015987511724233627,-0.043744150549173355,0.12543979287147522,0.05649346485733986,-0.011892448179423809,0.0053428527899086475,-0.06187338009476662,-0.010624350979924202,-0.014747819863259792,0.03634636476635933,0.07771281898021698,0.19488966464996338,-0.17066523432731628,-0.07243633270263672,-0.12084265798330307,-0.06384815275669098,0.01576722040772438,0.05441968888044357,-0.016078488901257515,0.06813187897205353,0.040592413395643234,0.07126041501760483,-0.06250201910734177,-0.001316981972195208,0.05543922260403633,-0.0009811576455831528,-0.04144003614783287,0.04782707244157791,-0.005355011206120253,-0.0034274873323738575,0.016174104064702988,0.01024971716105938,-0.040655650198459625,0.024150341749191284,0.018338879570364952,-0.032797377556562424,0.02320319227874279,0.04031627997756004,-0.08455584198236465,-0.010903311893343925,-0.010043621994554996,0.0098255081102252,0.021339476108551025,-0.021541694179177284,0.004481037147343159,-0.0013352847890928388,-0.012919251807034016,-0.007093861699104309,-0.013190880417823792,0.059945762157440186,0.027554402127861977,0.07614275068044662,0.021698836237192154,0.036866191774606705,0.056655433028936386,-0.009833129122853279,0.02259080670773983,-0.07594897598028183,-0.026302874088287354,0.04525810852646828,0.018328560516238213,-0.022886520251631737,-0.02856089174747467,-0.009373432956635952,-0.005523724015802145,-0.0003646870900411159,-0.0008392721065320075,-0.07717873156070709,0.04852842912077904,0.060670655220746994,-0.007292446214705706,0.004370682407170534,0.010786672122776508,-0.002045519882813096
35,"['dimmi', 'se', 'tutte', 'le', 'ventole', 'sono', 'accese', 'nello', 'custom_area']",all,0.22499936819076538,-0.2304561734199524,-0.07052227854728699,0.05339702591300011,-0.08607430011034012,-0.11260518431663513,0.19335001707077026,-0.041707441210746765,-0.08971844613552094,0.010625182650983334,-0.05914726480841637,-0.08165643364191055,-0.07042085379362106,0.0620083212852478,0.036989931017160416,0.2225426584482193,0.04782944917678833,-0.12871016561985016,0.03267223387956619,-0.025764979422092438,0.037749964743852615,0.12043203413486481,0.026331273838877678,0.021297914907336235,0.010741792619228363,-0.1683889925479889,0.12042849510908127,0.0018704351969063282,0.029446907341480255,0.061158545315265656,0.006930808071047068,0.07811005413532257,-0.04155847430229187,0.05948467552661896,0.04685389995574951,0.05197479948401451,0.05666373297572136,0.17786924540996552,-0.2186620980501175,-0.07658735662698746,0.04144245758652687,-0.021084798499941826,0.06188397854566574,0.06690236181020737,-0.10167363286018372,0.07252011448144913,0.015159357339143753,0.0345148891210556,-0.011724638752639294,0.02572111412882805,0.05755320563912392,0.00992974266409874,-0.06393606960773468,0.04329259321093559,-0.0113898403942585,-0.003421295899897814,0.07061589509248734,-0.08912021666765213,-0.04842442646622658,-0.005116386339068413,0.03300674259662628,-0.011709115467965603,0.010104169137775898,0.01440542470663786,-0.07553449273109436,-0.03600439056754112,0.056510064750909805,-0.02054510824382305,-0.014879562892019749,-0.05032462626695633,0.0030728832352906466,-0.010044442489743233,0.01766606979072094,-0.013694792054593563,0.026578571647405624,0.004797523375600576,-0.003663540817797184,0.039604730904102325,-0.002677268348634243,0.054740242660045624,0.0429418571293354,0.05958903580904007,-0.042793385684490204,-0.10747531056404114,-0.06735917180776596,-0.02190502919256687,-0.022448860108852386,-0.03678586333990097,-0.021938981488347054,0.011723394505679607,0.028662528842687607,-0.03392229229211807,0.0023478178773075342,-0.028863128274679184,0.12112998962402344,0.04026063159108162,-0.09949100017547607,0.039993464946746826,0.008163503371179104,-0.015313118696212769
