,Text,DeviceClass,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
127,"['persiane', 'aperte']",Blind,0.11350984871387482,-0.050522081553936005,0.09580422937870026,0.021178890019655228,0.05480864644050598,0.006009748205542564,0.14252880215644836,0.02425183542072773,-0.05301565304398537,0.05163950100541115,-0.025359896942973137,0.0030882065184414387,0.015327680855989456,0.03217628598213196,0.06523759663105011,0.09831079840660095,0.02970138192176819,0.020516034215688705,-0.03269343078136444,0.06376346945762634,0.07262223213911057,0.059420064091682434,0.0640377551317215,-0.04083152115345001,0.07057325541973114,-0.055028919130563736,0.06965656578540802,0.022807784378528595,-0.04165840148925781,-0.02793046459555626,-0.005089865066111088,0.022740229964256287,-0.024096054956316948,0.035792820155620575,0.09974003583192825,-0.0368444062769413,0.13899004459381104,0.11344961076974869,-0.11326761543750763,-0.1599072813987732,0.014359714463353157,-0.02780681475996971,0.04541981220245361,0.015262529253959656,-0.058663174510002136,-0.08679121732711792,-0.05094447731971741,0.025319715961813927,0.059476256370544434,-0.009999750182032585,0.03374435007572174,-0.009462244808673859,-0.043585848063230515,0.05999714136123657,-0.017195630818605423,0.006388588808476925,0.046452462673187256,0.008676384575664997,-0.005778168328106403,0.022794373333454132,-0.03610141575336456,-0.07865718007087708,-0.043073881417512894,0.006138667464256287,0.012659057974815369,-0.004173174034804106,-0.056579817086458206,0.029067154973745346,-0.03286947309970856,-0.0016584880650043488,-0.05848036706447601,0.030843432992696762,-0.004593382589519024,-0.03265788406133652,-0.06252449750900269,-0.05514845997095108,0.0021113541442900896,0.0720241367816925,0.010143641382455826,0.031443044543266296,0.045992638915777206,-0.03544921800494194,-0.02532237209379673,-0.03705846518278122,-0.004235195927321911,-0.08378183841705322,-0.05771513655781746,-0.0008660284802317619,-0.045359961688518524,0.030859289690852165,0.07260539382696152,-0.033254556357860565,0.030139297246932983,0.06367968022823334,0.022730935364961624,-6.739888340234756e-05,-0.006258831825107336,-0.024285724386572838,0.01771426387131214,0.0011221151798963547
128,"['puoi', 'dirmi', 'quali', 'persiane', 'custom_area', 'chiuse']",Blind,0.12274705618619919,-0.05745454505085945,-0.00973283126950264,0.03837279975414276,-0.00718080485239625,0.028413332998752594,0.0914166271686554,0.00017681827011983842,-0.055032968521118164,-0.03654055669903755,-0.02925729751586914,-0.0453023798763752,0.006698602344840765,0.012062768451869488,0.05172315612435341,0.09723316878080368,-0.026552632451057434,-0.03622264042496681,0.03777744248509407,0.008036271668970585,0.03839290142059326,0.052977707237005234,-0.017116526141762733,-0.001970900921151042,0.022844543680548668,-0.05155576765537262,0.011521114967763424,-0.018288029357790947,0.005075983703136444,0.021399475634098053,0.006274952087551355,0.05227592960000038,-0.038806311786174774,-0.008593670092523098,0.0062722512520849705,-0.010379194281995296,0.103397898375988,0.21479082107543945,-0.17020410299301147,-0.11898722499608994,-0.04367835447192192,-0.019397178664803505,0.001816419418901205,-0.01381315290927887,-0.029680689796805382,-0.08209912478923798,0.00015211268328130245,0.012730021961033344,-0.01745610125362873,0.0033917948603630066,0.003844333114102483,0.01581251062452793,-0.031139900907874107,0.017349036410450935,-0.017140047624707222,-0.0008637161809019744,0.034889329224824905,-0.025555089116096497,0.014956035651266575,-0.00505544850602746,-0.00679395766928792,-0.07372768223285675,0.020839864388108253,0.03846287727355957,-0.06440452486276627,0.022734373807907104,-0.007478876505047083,0.009822510182857513,-0.027929730713367462,-0.04048928618431091,-0.03259902819991112,0.03335370123386383,0.02109477110207081,-0.023902462795376778,-0.002456794725731015,-0.0156677458435297,0.0014209933578968048,0.030316492542624474,0.010448508895933628,0.013594363816082478,0.04136475548148155,-0.014606893062591553,-0.028028830885887146,-0.03232918307185173,0.0119404261931777,-0.06488959491252899,-0.048506591469049454,-0.012644628994166851,-0.04278101399540901,0.027299104258418083,0.04101034998893738,0.0025305605959147215,-0.021406253799796104,0.032945241779088974,0.10080061107873917,0.011067063547670841,0.01989908330142498,0.004758625756949186,0.019837645813822746,-0.025351596996188164
129,"['puoi', 'dirmi', 'persiana', 'aperta']",Blind,0.13136756420135498,-0.04548235610127449,-0.0442463681101799,0.04052446037530899,-0.04137495160102844,0.07353313267230988,-0.013958383351564407,0.07000026106834412,-0.04145025089383125,-0.04701898992061615,0.015009578317403793,-0.006012347526848316,-0.031157631427049637,-0.02793237939476967,0.044680170714855194,0.12229814380407333,-0.08911540359258652,-0.05408419296145439,0.07662097364664078,-0.008151216432452202,0.057976655662059784,0.05279212072491646,-0.074055977165699,0.003269460052251816,0.01754346676170826,-0.01936059072613716,-0.00940311886370182,-0.03996676206588745,0.037491511553525925,0.04290201887488365,-0.004547086078673601,-0.0023312289267778397,-0.04804428294301033,-0.03180325776338577,-0.03828839957714081,0.009076958522200584,0.07830297946929932,0.2445688247680664,-0.19944170117378235,-0.1159452572464943,0.005932868458330631,0.018697291612625122,-0.002763594500720501,-0.050268400460481644,0.0010785385966300964,-0.06378717720508575,-0.015396324917674065,-0.016568833962082863,-0.030466675758361816,0.0004230341874063015,0.006722196005284786,0.022776030004024506,-0.025926295667886734,0.009082835167646408,-0.03798500820994377,0.002636425197124481,0.018804704770445824,0.03303493559360504,0.012288238853216171,0.007382013835012913,0.009880756959319115,-0.0656498596072197,0.0198488961905241,0.04148586839437485,-0.06613661348819733,0.03866484761238098,-0.01196956541389227,0.003831405658274889,-0.014815934002399445,-0.032143231481313705,-0.02170010469853878,0.03594958409667015,0.010382313281297684,-0.007488700561225414,0.04144945368170738,-0.03746350109577179,-0.021046899259090424,0.04038078337907791,-0.009329501539468765,0.013881058432161808,0.031118540093302727,-0.004845239222049713,-0.030276572331786156,-0.004335546866059303,-0.004899279214441776,-0.07468929141759872,-0.09594109654426575,-0.010538773611187935,-0.01560716051608324,0.031599465757608414,0.03497645631432533,0.01852543093264103,0.007317868992686272,0.04486646503210068,0.11099790781736374,0.002776536624878645,0.02284134551882744,0.041644468903541565,0.019751548767089844,-0.04988016560673714
130,"['dimmi', 'persiana', 'custom_area', 'aperta']",Blind,0.05999161675572395,-0.007674407213926315,-0.0002649519592523575,0.007398219779133797,-0.00797264277935028,0.028090937063097954,-0.020306941121816635,0.06342996656894684,-0.06729020923376083,-0.004153856076300144,0.04271770268678665,-0.029539335519075394,-0.021915355697274208,-0.005245054140686989,-0.01532233227044344,0.14128321409225464,-0.02559877559542656,-0.06573913991451263,0.00704111298546195,-0.012718078680336475,0.03058355674147606,0.008991438895463943,-0.039619941264390945,-0.006136225536465645,0.003670806996524334,-0.007410895545035601,-0.017327342182397842,0.0010639801621437073,0.06383609771728516,0.03263014554977417,-0.036580510437488556,-0.011834317818284035,-0.028323862701654434,-0.009875566698610783,-0.021977020427584648,0.009645432233810425,0.08717606961727142,0.18578308820724487,-0.09237510710954666,-0.0656818300485611,0.01669280417263508,-0.00381510891020298,0.03265836462378502,-0.014786947518587112,0.029186809435486794,-0.018426289781928062,-0.02168358489871025,0.01950039528310299,0.040112026035785675,-0.0032032430171966553,0.001935099484398961,0.022396914660930634,-0.017502695322036743,0.011937147006392479,-0.03010890632867813,-0.005166331306099892,-0.002745814621448517,-0.01800273172557354,-0.023987915366888046,0.014608122408390045,-0.0090912114828825,-0.05613328889012337,-0.031556952744722366,0.01991010084748268,-0.04182802140712738,0.00804070569574833,-0.014101543463766575,0.026718292385339737,0.008467920124530792,-0.0067392392084002495,-0.047121286392211914,0.014422889798879623,-0.004418297670781612,-0.008198403753340244,0.028615698218345642,-0.028195807710289955,-0.04447640851140022,-0.00565747544169426,-0.035203590989112854,0.008088740520179272,0.038706276565790176,0.004159742966294289,-0.020442334935069084,-0.018729591742157936,-0.02711990289390087,-0.06128161773085594,-0.049879513680934906,-0.015436233952641487,-0.0034752069041132927,0.016522329300642014,0.03884543851017952,0.04984339326620102,0.029626909643411636,0.020619425922632217,0.07341593503952026,-0.009419050067663193,0.029106013476848602,-0.028467509895563126,0.06201021000742912,-0.052888549864292145
131,"['persiane', 'custom_area', 'chiuse']",Blind,0.07221287488937378,-0.007995814085006714,0.04536260664463043,0.010909754782915115,0.05289483070373535,-0.017233824357390404,0.10170450061559677,0.03688247874379158,-0.03782546520233154,0.02099027670919895,-0.015616386197507381,-0.014509913511574268,0.03350760042667389,0.04422948136925697,0.03539593890309334,0.09372387081384659,0.04893484339118004,0.008792068809270859,-0.051563043147325516,0.037742387503385544,0.054003894329071045,0.03690749406814575,0.02481818199157715,-0.03187770023941994,0.03228899836540222,-0.022779157385230064,-0.0010187471052631736,0.021578574553132057,-0.015831034630537033,-0.022333577275276184,-0.01567794196307659,0.049494728446006775,-0.03133392706513405,0.01941368542611599,0.0635337233543396,-0.04692631587386131,0.13530601561069489,0.1344456821680069,-0.08106696605682373,-0.11973749846220016,-0.02343841828405857,-0.007071990519762039,0.01973632164299488,0.027535906061530113,-0.029665350914001465,-0.08153480291366577,-0.007198531646281481,0.03751151263713837,0.04792258143424988,-0.015379179269075394,-0.0025558590423315763,-0.01717776246368885,-0.022031163796782494,0.019348127767443657,-0.014687533490359783,-0.0030828991439193487,0.04525507614016533,-0.018042022362351418,-0.0069180745631456375,0.024859333410859108,-0.0332033596932888,-0.08098877221345901,-0.023860260844230652,0.013966781087219715,-0.026789963245391846,0.008209019899368286,-0.04379897937178612,0.006733829155564308,-0.02838272787630558,-0.007062201853841543,-0.06557882577180862,0.04858756437897682,-0.0013895616866648197,-0.023352140560746193,-0.056282103061676025,-0.022419070824980736,0.02356521226465702,0.019392775371670723,0.016604645177721977,0.03253340721130371,0.04054141044616699,-0.024182384833693504,-0.012369859032332897,-0.056986693292856216,0.013232417404651642,-0.07034861296415329,-0.02167501114308834,-0.016814351081848145,-0.0514104999601841,0.029522472992539406,0.05671985074877739,-0.01395361591130495,-4.127807915210724e-05,0.04982675239443779,0.03594363108277321,0.012461819685995579,0.019435083493590355,-0.03612395375967026,0.021585620939731598,-0.005755999591201544
132,"['puoi', 'chiudere', 'persiana', 'custom_area']",Blind,0.09391499310731888,-0.04062910005450249,-0.045252662152051926,0.03564070910215378,-0.012171674519777298,0.05887167155742645,0.009038219228386879,0.05967618525028229,-0.036290381103754044,-0.03425956144928932,0.0008503407589159906,-0.001934201456606388,-0.0018515754491090775,-0.011830100789666176,0.0233295988291502,0.06640435010194778,-0.035362180322408676,-0.007655338384211063,0.043426815420389175,0.010905126109719276,0.06490650027990341,0.028361713513731956,-0.07600822299718857,0.03307493403553963,0.00703153433278203,-0.01794849894940853,0.018864354118704796,0.010787940584123135,0.05003857612609863,0.010604381561279297,0.008625649847090244,0.030276451259851456,-0.044550709426403046,-0.010277584195137024,-0.04717715084552765,0.012692293152213097,0.09856541454792023,0.20192904770374298,-0.15242880582809448,-0.08850006014108658,-0.03376586735248566,0.028019383549690247,-0.033101800829172134,-0.014979397878050804,-0.0055014691315591335,-0.06059131771326065,-0.0039031291380524635,0.0017220871523022652,-0.016726624220609665,-0.0031345044262707233,-0.00301809748634696,0.005753374192863703,-0.013316343538463116,0.008097374811768532,-0.03481857106089592,-0.011579369194805622,0.024628132581710815,0.007441420573741198,0.03801171854138374,0.005544849671423435,-0.014621425420045853,-0.07872185111045837,0.020635709166526794,0.05611666291952133,-0.06344571709632874,0.03792006894946098,-0.00799516960978508,-0.0040063438937067986,-0.01793423667550087,-0.006467204540967941,-0.0114735197275877,0.027710197493433952,0.004919231403619051,0.000928558933082968,0.004917025100439787,-0.007608254440128803,0.029451018199324608,0.01798022910952568,-0.011656971648335457,0.023900631815195084,0.01839457079768181,-0.009846286848187447,-0.023505963385105133,-0.006971004884690046,0.01039388682693243,-0.07468444108963013,-0.04748082533478737,-0.006026598624885082,-0.021581798791885376,0.03058808483183384,0.03333378583192825,0.002984752180054784,0.006406666710972786,0.03424351289868355,0.06023818254470825,0.018333550542593002,0.022883815690875053,0.00709422305226326,0.004652181640267372,-0.04004292190074921
133,"['dimmi', 'quali', 'persiane', 'chiuse', 'custom_area']",Blind,0.0884237289428711,-0.038765616714954376,0.034760482609272,0.019050247967243195,0.012396435253322124,-0.010662388056516647,0.10031137615442276,-0.010871948674321175,-0.0718897208571434,-0.010637620463967323,-0.012221025303006172,-0.06229684501886368,0.008895518258213997,0.01764388009905815,0.008240379393100739,0.12229777872562408,0.00683795427903533,-0.04636719077825546,-0.008923562243580818,0.010004697367548943,0.016114680096507072,0.031649716198444366,0.009098129346966743,-0.013856488279998302,0.010337693616747856,-0.048281095921993256,0.01105086226016283,0.005274842493236065,0.017485763877630234,0.01863754168152809,-0.018589837476611137,0.04873308911919594,-0.023181989789009094,0.0067982724867761135,0.024540971964597702,-0.008047601208090782,0.10614089667797089,0.18084149062633514,-0.11419478803873062,-0.08752752840518951,-0.040353260934352875,-0.03340199589729309,0.029496505856513977,0.0013847410446032882,-0.019180025905370712,-0.04206268861889839,-0.005235586781054735,0.03540509566664696,0.02951589785516262,0.0013912338763475418,0.003520865458995104,0.0164787620306015,-0.03018874302506447,0.026688942685723305,-0.00813206285238266,-0.005176798906177282,0.021973250433802605,-0.06551525741815567,-0.010288176126778126,-0.007691269274801016,-0.014718974009156227,-0.05908100679516792,-0.01396259106695652,0.018588554114103317,-0.039811957627534866,-0.006138949654996395,-0.009275518357753754,0.03442961722612381,-0.01221984438598156,-0.032952047884464264,-0.05322234705090523,0.02249300852417946,0.009157424792647362,-0.030010536313056946,-0.012445702217519283,-0.010068804956972599,-0.021465269848704338,0.007879399694502354,-0.005753134377300739,0.002201052848249674,0.053864650428295135,-0.002688739448785782,-0.03051544725894928,-0.04606446623802185,-0.009371467866003513,-0.06472132354974747,-0.02161923237144947,-0.011771954596042633,-0.03810307756066322,0.02230348065495491,0.048881109803915024,0.023015864193439484,-0.008616012521088123,0.021608412265777588,0.08203772455453873,0.0011686686193570495,0.014871867373585701,-0.04282240942120552,0.04759636148810387,-0.028732841834425926
134,"['puoi', 'dirmi', 'persiane', 'custom_area', 'chiuse']",Blind,0.09856661409139633,-0.05579438805580139,-0.0196337029337883,0.0458298921585083,-0.02302405796945095,0.040922265499830246,0.06533338129520416,0.03227934613823891,-0.048412300646305084,-0.04965417832136154,-0.01774418167769909,-0.03443717211484909,0.0016129433643072844,0.005038607865571976,0.057057540863752365,0.10940859466791153,-0.03303075581789017,-0.023202816024422646,0.041455890983343124,0.014943122863769531,0.05525721237063408,0.059981923550367355,-0.014425531029701233,-0.003948855213820934,0.021934455260634422,-0.038371749222278595,0.005534883122891188,-0.015987150371074677,-0.00237027695402503,0.012852326035499573,-0.0018138333689421415,0.061828602105379105,-0.04616912826895714,-0.008611445315182209,0.008460640907287598,-0.02382233366370201,0.09448692947626114,0.21201729774475098,-0.17801915109157562,-0.11835180222988129,-0.030502041801810265,-0.00042231642873957753,-0.004916675854474306,-0.024012934416532516,-0.04037433862686157,-0.08578655868768692,-0.010564925149083138,0.008172356523573399,-0.010488552041351795,0.0033206804655492306,0.003512345254421234,0.013118733651936054,-0.025172371417284012,0.016608048230409622,-0.017604254186153412,-0.004279057029634714,0.032548438757658005,-0.00405836571007967,0.015499006025493145,0.0022707111202180386,-0.009544098749756813,-0.07912464439868927,0.015870552510023117,0.03902817890048027,-0.06057475134730339,0.024389032274484634,-0.014792157337069511,0.012423703446984291,-0.034105993807315826,-0.03922652453184128,-0.03191620856523514,0.04326377809047699,0.02340356633067131,-0.019714081659913063,-0.017037605866789818,-0.02568914368748665,0.007318070624023676,0.014298893511295319,0.00834948755800724,0.015729939565062523,0.03910045698285103,-0.005748394876718521,-0.035828471183776855,-0.029955614358186722,0.00767696276307106,-0.07837049663066864,-0.059514205902814865,-0.020847776904702187,-0.040120042860507965,0.03821463882923126,0.04470011219382286,0.008380623534321785,-0.010996808297932148,0.04403252154588699,0.10123050212860107,0.011237451806664467,0.026615431532263756,0.018146203830838203,0.013373022899031639,-0.03219939023256302
135,"['persiana', 'chiusa']",Blind,0.11202211678028107,0.03311890736222267,0.033433448523283005,-0.016694450750947,0.05709344148635864,-0.01445942372083664,-0.04082825779914856,0.14385972917079926,-0.02238936722278595,0.03703692555427551,0.016750680282711983,0.05517870932817459,-0.004991565831005573,-0.006184130907058716,-0.010863794945180416,0.13715900480747223,-0.006235798820853233,-0.010903503745794296,-0.0639774277806282,-0.009255077689886093,0.046857889741659164,0.014519168063998222,-0.04955200105905533,-0.03439631313085556,-0.03295626491308212,0.02271174266934395,-0.04746568202972412,-0.020395034924149513,0.07196027040481567,0.030221199616789818,-0.03136226162314415,-0.026457464322447777,-0.006255017127841711,-0.028597509488463402,0.0009871069341897964,-0.025352034717798233,0.12050725519657135,0.162929505109787,-0.0727216899394989,-0.10819420218467712,0.02189314365386963,0.05552218109369278,0.029832985252141953,0.009306398220360279,0.05577881634235382,-0.031511757522821426,-0.013777612708508968,0.0021240145433694124,0.02860107645392418,-0.03527940809726715,-0.02427482418715954,-0.042305074632167816,-0.0258671585470438,0.0018539074808359146,-0.05944784730672836,-0.004266755655407906,0.02520003914833069,0.05447959899902344,-0.04266311228275299,0.04233716428279877,-0.009877415373921394,-0.0423322357237339,-0.024447187781333923,0.026942197233438492,-0.00038290093652904034,0.01373149175196886,-0.04044339805841446,-0.015451034530997276,-0.008669413626194,0.035700615495443344,-0.06350168585777283,0.0870497077703476,-0.05619437247514725,-0.0027221813797950745,0.021596986800432205,0.004393934737890959,-0.02785181626677513,0.08899298310279846,-0.010662473738193512,0.03645288944244385,0.016063984483480453,-0.03084395080804825,-0.014197111129760742,-0.02978570945560932,-0.009932469576597214,-0.06824789196252823,-0.0305369533598423,0.0008670762181282043,-0.033848606050014496,0.018597181886434555,0.060538340359926224,-0.0300481915473938,0.009756957180798054,0.05539163947105408,0.025392424315214157,0.014508204534649849,0.03728547319769859,-0.007532701827585697,0.03487158566713333,-0.011047211475670338
136,"['dimmi', 'persiane', 'custom_area', 'aperte']",Blind,0.054427601397037506,-0.05119921639561653,0.03331944718956947,0.026568254455924034,-0.0076445601880550385,0.021640876308083534,0.07030420005321503,0.018242955207824707,-0.08449405431747437,-0.0091255409643054,0.004560236819088459,-0.054146915674209595,-0.006208406295627356,0.011901614256203175,0.0173912663012743,0.13460829854011536,0.0003777388483285904,-0.03699450194835663,0.004565567243844271,0.017686985433101654,0.037486620247364044,0.03320613503456116,0.029809359461069107,-0.0108492411673069,0.02461528778076172,-0.0464450865983963,0.034586723893880844,0.01626676321029663,0.014425821602344513,0.008578486740589142,-0.02508719451725483,0.04203173145651817,-0.026538578793406487,0.01449953019618988,0.029106903821229935,-0.012436909601092339,0.09499727189540863,0.16212642192840576,-0.11129091680049896,-0.08782684803009033,-0.002608945593237877,-0.031639713793992996,0.03718378022313118,-0.007555382326245308,-0.02944222465157509,-0.04411681741476059,-0.039566755294799805,0.030810898169875145,0.0512642078101635,0.007059082854539156,0.018392402678728104,0.024171505123376846,-0.028311412781476974,0.039101846516132355,-0.011711383238434792,-0.007645109202712774,0.008419953286647797,-0.03824091702699661,-0.01460292562842369,0.0028171828016638756,-0.024050280451774597,-0.06797625124454498,-0.035209402441978455,0.01980370655655861,-0.024987846612930298,-0.008381200022995472,-0.016062848269939423,0.047899723052978516,-0.01449632365256548,-0.019161758944392204,-0.045372508466243744,0.011534072458744049,0.013199329376220703,-0.024167142808437347,-0.023181434720754623,-0.03360366076231003,-0.03090015798807144,-0.0066971555352211,-0.02281889319419861,0.0051915766671299934,0.04905357211828232,0.0022316686809062958,-0.03833514079451561,-0.027627769857645035,-0.024666329845786095,-0.07368490844964981,-0.040932491421699524,-0.01877943053841591,-0.022140203043818474,0.025978948920965195,0.05350693687796593,0.035631678998470306,0.023663636296987534,0.025263383984565735,0.07336390763521194,-0.007528835907578468,0.02182823047041893,-0.032479122281074524,0.051642853766679764,-0.03837956488132477
137,"[""'"", 'persiana', 'custom_area', 'aperta']",Blind,0.056961290538311005,0.016630012542009354,0.0007092272862792015,-0.02269069105386734,0.012305375188589096,-0.00016664527356624603,-0.016491476446390152,0.07363368570804596,-0.04053989052772522,0.03836178779602051,0.03189649060368538,0.012439348734915257,0.002766578458249569,0.03674375265836716,0.0039553106762468815,0.08501779288053513,0.011158420704305172,-0.030350150540471077,-0.020441072061657906,-0.014469175599515438,0.04514222964644432,0.0009765978902578354,-0.05115678906440735,-0.012302299961447716,0.02314259111881256,-0.006452175322920084,-0.020770665258169174,0.006437409669160843,0.04931635409593582,0.009207886643707752,-0.016046937555074692,-0.021432552486658096,-0.018972596153616905,-0.00551152229309082,-0.008562043309211731,-0.003359599970281124,0.10224774479866028,0.12154606729745865,-0.049731768667697906,-0.0817287266254425,0.022652946412563324,0.00022633466869592667,0.012609772384166718,0.015541190281510353,0.03288419917225838,-0.05494566261768341,-0.009739094413816929,0.015843266621232033,0.026582196354866028,-0.021190034225583076,-0.009373590350151062,-0.005278192460536957,-0.009560736827552319,-0.0016601458191871643,-0.040382809937000275,0.007274404168128967,0.005168186500668526,0.014849351719021797,-0.015388702973723412,0.036212045699357986,-0.01081089861690998,-0.05723925679922104,-0.01677805371582508,0.022189998999238014,-0.03405135124921799,0.03348328918218613,-0.0302162803709507,-0.01548074185848236,0.0035438276827335358,0.012364723719656467,-0.04056181013584137,0.014479843899607658,-0.013156041502952576,-0.0037192171439528465,0.023574434220790863,-0.023987174034118652,-0.012153241783380508,0.026926260441541672,-0.006381215527653694,0.030064303427934647,0.016652030870318413,-0.028700843453407288,0.007721228525042534,-0.01262834295630455,0.0026621450670063496,-0.03650106117129326,-0.035885728895664215,-0.004114740062505007,-0.0068508414551615715,0.0009487820789217949,0.020094502717256546,0.0046728551387786865,0.02655862271785736,0.031330179423093796,0.02901723049581051,-0.000963627127930522,0.023680254817008972,-0.018736161291599274,0.02647431567311287,-0.016786154359579086
138,"['persiana', 'aperta']",Blind,0.12463788688182831,0.03652753680944443,0.028635423630475998,-0.017161179333925247,0.054152484983205795,0.018909869715571404,-0.03869347646832466,0.11462587118148804,-0.01860794425010681,0.06158287078142166,0.05095503479242325,0.05230336636304855,-0.016086217015981674,-0.002117052674293518,-0.00018960144370794296,0.11166062951087952,-0.02225164882838726,-0.03697323426604271,-0.02774233929812908,0.0029533393681049347,0.05881611257791519,0.010990665294229984,-0.07482084631919861,-0.0314054936170578,0.02868429198861122,0.02303946390748024,-0.03417156636714935,-0.007597779855132103,0.05716215819120407,0.020172854885458946,-0.028076499700546265,-0.08499187231063843,-0.027666626498103142,-0.0129573754966259,-0.0024278145283460617,0.007320278324186802,0.12334765493869781,0.1607629507780075,-0.07543599605560303,-0.11561723053455353,0.05296321213245392,0.027842389419674873,0.03636898100376129,0.0007993988692760468,0.05859488993883133,-0.03541015833616257,-0.015178130939602852,0.0026987092569470406,0.037171900272369385,-0.030524402856826782,0.0008297408930957317,-0.013011420145630836,-0.021968409419059753,0.005667739547789097,-0.0539906769990921,0.01134614460170269,0.02412092685699463,0.04915274679660797,-0.02454814687371254,0.04637625068426132,-0.006183278281241655,-0.054971255362033844,-0.03576898202300072,0.006351457443088293,-0.021021287888288498,0.02867063693702221,-0.05265720561146736,-0.013295701704919338,0.01305901538580656,0.023186545819044113,-0.061977922916412354,0.03662106767296791,-0.03982863575220108,-0.0007204078137874603,0.04106976464390755,-0.044332753866910934,-0.02504115179181099,0.07410349696874619,-0.01462575327605009,0.03723737597465515,0.025298049673438072,-0.031593069434165955,0.01046324148774147,-0.019262105226516724,-0.00914234109222889,-0.05897526443004608,-0.07560917735099792,0.005820367950946093,-0.00802997313439846,0.011946048587560654,0.0432824045419693,-0.00483112083747983,0.04206584393978119,0.0543917641043663,0.022834988310933113,-0.003847826737910509,0.008296739310026169,-0.01626250334084034,0.03844897449016571,-0.027895860373973846
139,"['puoi', 'dirmi', 'quali', 'persiane', 'aperte']",Blind,0.14937268197536469,-0.08435679972171783,-0.0005752697470597923,0.047973062843084335,-0.018430404365062714,0.04684019461274147,0.10568877309560776,-0.012216569855809212,-0.06455053389072418,-0.035787031054496765,-0.03588288277387619,-0.04442162439227104,-0.00593516556546092,0.0008081473642960191,0.06692526489496231,0.09976978600025177,-0.04934351518750191,-0.04053599387407303,0.06319338083267212,0.012503480538725853,0.04271804168820381,0.06519676744937897,-0.009815638884902,0.0004289314092602581,0.036269351840019226,-0.07021099328994751,0.04229921102523804,-0.025769665837287903,-0.0010735585819929838,0.02790733054280281,0.014900761656463146,0.042130373418331146,-0.03740563988685608,-0.007643486373126507,0.009302482008934021,0.0009629949927330017,0.09848989546298981,0.22246141731739044,-0.20091179013252258,-0.13490507006645203,-0.03260708972811699,-0.030156144872307777,0.008505835197865963,-0.02699231542646885,-0.041282884776592255,-0.08431455492973328,-0.01587613672018051,0.0028970062267035246,-0.02591036818921566,0.00929776206612587,0.01964445412158966,0.025496771559119225,-0.04158352315425873,0.03320882469415665,-0.01863378845155239,0.0033687155228108168,0.03329513221979141,-0.016370339319109917,0.01978681981563568,-0.011864389292895794,-0.0026712995022535324,-0.0713428184390068,0.02209443971514702,0.040230851620435715,-0.056147824972867966,0.020686566829681396,-0.005327190272510052,0.0193735770881176,-0.02963382937014103,-0.045013219118118286,-0.023163681849837303,0.023209277540445328,0.02431011013686657,-0.027734825387597084,0.005811308976262808,-0.027409236878156662,-0.011589394882321358,0.05355377867817879,0.0066328817047178745,0.0093704117462039,0.04370991513133049,-0.017198527231812477,-0.036341629922389984,-0.019426390528678894,0.00469498336315155,-0.06917108595371246,-0.06828896701335907,-0.005431353580206633,-0.03863489627838135,0.027389157563447952,0.044222667813301086,-0.0018929808866232634,-0.013607015833258629,0.03511010855436325,0.10848692804574966,0.005776424892246723,0.009714318439364433,0.01767043210566044,0.017939507961273193,-0.026519471779465675
