,Text,Name,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
318,"['dimmi', 'se', 'custom_name', 'sono', 'spenti', 'nello', 'custom_area']",custom_name,0.16034995019435883,-0.14400477707386017,-0.0824054703116417,0.04038369283080101,-0.09638873487710953,-0.04246939346194267,0.05447567254304886,-0.004574584774672985,-0.08727914839982986,-0.05514981970191002,-0.016489045694470406,-0.11533426493406296,-0.043052468448877335,0.08537298440933228,-0.023365437984466553,0.11877802759408951,-0.005824582185596228,-0.1374833732843399,0.07023972272872925,-0.07800649106502533,0.006454730872064829,0.04668618366122246,0.0022975769825279713,-0.0007518702768720686,-0.044414322823286057,-0.1041073277592659,0.009589345194399357,-0.042201075702905655,0.08618172258138657,0.06363286823034286,-0.02284412458539009,0.05707944184541702,-0.016066934913396835,-0.0035089387092739344,0.003747460665181279,-0.002166497055441141,0.05550526827573776,0.18412168323993683,-0.18620695173740387,-0.07466976344585419,-0.026322338730096817,-0.012038028798997402,0.014938058331608772,-0.010485507547855377,-0.022983981296420097,0.061408400535583496,0.011268907226622105,0.026548217982053757,0.005015523172914982,0.02099813148379326,0.022213397547602654,0.02104165591299534,-0.05763813853263855,0.017176931723952293,-0.02867088094353676,-0.015067161992192268,0.061308976262807846,-0.05748621001839638,-0.06032605841755867,-0.005765423644334078,0.022044021636247635,-0.030307726934552193,0.001354900887235999,0.030342640355229378,-0.05097772553563118,-0.030093254521489143,0.024821538478136063,-0.008210488595068455,0.015439665876328945,-0.05491897091269493,-0.03550364822149277,-0.016118312254548073,0.053492967039346695,0.006033159792423248,0.02918284200131893,-0.02673822082579136,-0.015608584508299828,0.02368515357375145,0.02329023741185665,0.07511704415082932,0.05588507279753685,0.03673923760652542,-0.028745053336024284,-0.10711620002985,-0.02246019057929516,-0.044063497334718704,0.0025025978684425354,-0.03067663498222828,0.004537232685834169,0.011888113804161549,0.05356048420071602,0.01093211118131876,0.0017610160866752267,-0.003776019439101219,0.08166807144880295,0.009689224883913994,-0.034882549196481705,-0.00728291692212224,0.015205396339297295,-0.02814020775258541
319,"['custom_name', 'sono', 'accesi', 'nel', 'custom_area']",custom_name,0.17251133918762207,-0.03848491981625557,-0.03469013050198555,-0.02106625586748123,0.059429097920656204,0.0014470703899860382,0.09284292161464691,0.018488967791199684,-0.07703818380832672,-0.014412440359592438,0.009493529796600342,-0.09724695235490799,-0.005246594548225403,0.11075397580862045,-0.004175201058387756,0.018038740381598473,0.07000912725925446,-0.0667649582028389,0.05860837176442146,-0.0041540502570569515,-0.012927666306495667,0.060361117124557495,-0.0007441902416758239,-0.0327783077955246,-0.014666089788079262,-0.05511689931154251,-0.011477638967335224,-0.022327695041894913,0.08601115643978119,0.03127729147672653,0.022633260115981102,0.05858931690454483,-0.045210741460323334,0.014088833704590797,0.03396022319793701,0.01653326489031315,0.14598077535629272,0.21941518783569336,-0.21455292403697968,-0.0868755653500557,-0.046774283051490784,-0.05840253829956055,-0.003821117803454399,0.03883523866534233,0.002828612457960844,-0.04900234937667847,0.01129161100834608,0.03239481896162033,0.0013788793003186584,-0.01629936695098877,0.01484309695661068,0.02780899778008461,-0.01868807151913643,0.049033273011446,-0.03347950428724289,0.0059915566816926,0.03733428567647934,0.01848999783396721,-0.016069162636995316,-0.02084048092365265,-0.028583955019712448,-0.07837577164173126,-0.0289082583039999,0.060781728476285934,-0.08074532449245453,0.009590627625584602,-0.005382587667554617,-0.02127648890018463,-0.003052437212318182,-0.027234334498643875,-0.03225109353661537,-0.00032456053304485977,-0.008873505517840385,0.028077561408281326,0.011488822288811207,-0.021195409819483757,0.021630797535181046,0.03427058830857277,0.04259941726922989,0.05989164113998413,0.013290968723595142,-0.014057640917599201,0.012289891950786114,-0.04097413644194603,0.016334837302565575,-0.019979065284132957,0.02303420752286911,-0.017968973144888878,0.01598711870610714,0.016775308176875114,0.04604515805840492,0.011067691259086132,0.011963963508605957,0.024175692349672318,0.036162205040454865,0.014267067424952984,-0.007891891524195671,-0.014804517850279808,0.019155437126755714,-0.03759007900953293
320,"['potresti', 'disattivare', 'lo', 'custom_name']",custom_name,0.1438978761434555,-0.12692074477672577,-0.2098664790391922,0.02689216658473015,-0.15204612910747528,-0.09022140502929688,-0.045886535197496414,0.024180714040994644,-0.00577401090413332,0.026443148031830788,-0.0873594656586647,-0.1952095478773117,0.03341980278491974,0.12299992144107819,-0.06947686523199081,0.04324963316321373,-0.038290493190288544,-0.12657009065151215,0.08869340270757675,-0.017984937876462936,-0.013623270206153393,0.039254091680049896,-0.03399026393890381,-0.0018563150661066175,0.01629912480711937,-0.12692223489284515,0.05897380784153938,0.008194740861654282,0.009737355634570122,0.07550233602523804,-0.05813305824995041,-0.004691804759204388,-0.0403638519346714,0.01739524118602276,-0.012313300743699074,-0.008856805972754955,0.02336731366813183,0.07921628654003143,-0.16405609250068665,-0.05591963976621628,-0.03190205246210098,0.06841951608657837,0.016728878021240234,-0.089401014149189,-0.10028225183486938,0.11875391751527786,0.07359514385461807,0.060670655220746994,0.012033805251121521,0.023507801815867424,-0.018857887014746666,-0.01970338076353073,-0.005172224715352058,0.0014444104162976146,0.0016115291509777308,-0.029100729152560234,0.08175686001777649,-0.11676141619682312,-0.04851724952459335,0.03671541437506676,0.06983412802219391,0.05507056042551994,-0.0009324668208137155,0.05991576611995697,-0.006961141712963581,-0.015320686623454094,0.13359206914901733,-0.04234509915113449,-0.006379253696650267,-0.05953849479556084,0.03254210203886032,0.01684008724987507,0.05090175196528435,-0.006526244804263115,0.019962523132562637,0.016039391979575157,0.08952347934246063,-0.027891648933291435,-0.0007679727859795094,0.12419247627258301,0.08105393499135971,0.12134194374084473,-0.02135012298822403,-0.10085109621286392,-0.025454426184296608,0.01995525322854519,-0.034038204699754715,-0.018013400956988335,-0.04379859194159508,-0.012403850443661213,0.024471446871757507,0.015169357880949974,0.14101378619670868,0.11163546144962311,0.08174658566713333,0.0664127916097641,-0.11751575022935867,-0.004999886266887188,0.002221734030172229,-0.04531389847397804
321,"['puoi', 'attivare', 'il', 'custom_name']",custom_name,0.19630661606788635,-0.193416029214859,-0.21810156106948853,-0.03317445144057274,-0.06707312911748886,-0.023666497319936752,-0.08125197887420654,0.06892377883195877,-0.012610227800905704,0.018791887909173965,-0.017248179763555527,-0.18673725426197052,0.0418766513466835,0.04867200180888176,-0.08366359025239944,0.002953542163595557,0.09886365383863449,-0.06566758453845978,0.14882710576057434,0.027076199650764465,-0.006462656892836094,0.08224416524171829,-0.11732646822929382,-0.0012018672423437238,-0.01617898978292942,-0.16204239428043365,0.12092428654432297,0.047891709953546524,0.08118639141321182,0.012484577484428883,0.03332939371466637,0.0724998489022255,-0.10798569768667221,0.05794548615813255,-0.009254761971533298,0.08205753564834595,0.0004243645817041397,0.07342460751533508,-0.30090126395225525,-0.04769112542271614,-0.11300522834062576,0.11525332927703857,0.06633161753416061,0.09207282960414886,-0.003179884050041437,0.09190782904624939,0.059057146310806274,0.0054196929559111595,-0.04736204445362091,0.05217887833714485,0.06414451450109482,-0.0283123180270195,-0.036081861704587936,0.012403366155922413,0.011918880976736546,0.016298973932862282,-0.019609607756137848,0.03072025626897812,0.011743195354938507,-0.09009556472301483,0.08138542622327805,-0.0673452764749527,-0.038770802319049835,0.042754027992486954,-0.018087957054376602,0.004964668303728104,0.029185794293880463,-0.017457421869039536,-0.027565987780690193,-0.073574498295784,0.0416741706430912,0.011432678438723087,0.0030875683296471834,-0.007028695195913315,0.010448923334479332,0.03588300570845604,0.08755721151828766,0.004352174699306488,-0.06583970040082932,0.04481282830238342,0.07435797899961472,-0.029459137469530106,0.004460230004042387,-0.09079547971487045,-0.06362990289926529,-0.01141348946839571,-0.04346650838851929,-0.02995922416448593,-0.03595907613635063,-0.005215287208557129,-0.024563279002904892,-0.03138094022870064,-0.0033859945833683014,-0.047724537551403046,0.1375078409910202,0.022004198282957077,-0.0787479504942894,0.0719214677810669,0.0009282624814659357,0.001585940713994205
322,"['custom_name', 'della', 'custom_area', 'sono', 'accesi']",custom_name,0.12216758728027344,-0.03832370787858963,-0.0042899372056126595,0.007396460976451635,0.04250001162290573,0.03065210022032261,0.08487490564584732,-0.008497574366629124,-0.08559505641460419,-0.00014401339285541326,-0.0015993848210200667,-0.03221752494573593,-0.0018308060243725777,0.0960259735584259,-0.00015294105105567724,0.05116497725248337,0.05705343559384346,-0.06990979611873627,-0.012598998844623566,-0.01775418594479561,0.03342226892709732,0.03419610112905502,-0.01514356303960085,-0.01849651336669922,-0.011762992478907108,-0.056194305419921875,-0.04669298604130745,-0.030799150466918945,0.06885538250207901,0.03183836117386818,0.0055522858165204525,0.011049939319491386,-0.025164753198623657,-0.01753470115363598,0.012886923737823963,0.009457053616642952,0.1220691055059433,0.19330994784832,-0.15721562504768372,-0.08444564044475555,-0.0427582710981369,-0.0443432554602623,0.006292812526226044,0.015201574191451073,-0.01769617386162281,-0.07893583178520203,0.013194354251027107,0.0338313989341259,-0.0067672207951545715,-0.007857685908675194,0.01349523477256298,0.023678533732891083,0.002501796232536435,0.0190119706094265,-0.002381636295467615,0.006064095534384251,0.05941624566912651,-0.034687478095293045,-0.012983170337975025,0.04293864965438843,-0.03172312304377556,-0.04653363674879074,0.02842530980706215,0.041583187878131866,-0.05948517844080925,0.024871552363038063,-0.020925825461745262,-0.010924657806754112,0.015143540687859058,0.004139551892876625,-0.018156936392188072,0.003759137587621808,-0.014856656081974506,0.024494122713804245,-0.0023526870645582676,-0.004231727682054043,0.02245580218732357,0.0205380842089653,0.03825582191348076,0.08264974504709244,0.026742851361632347,-0.031699370592832565,0.043625056743621826,-0.027814988046884537,0.03165063261985779,-0.002676469972357154,-0.0004485727404244244,-0.02227182686328888,0.01256350427865982,-0.005904646124690771,0.031971678137779236,0.017734507098793983,0.016533318907022476,-0.005098381079733372,0.019021186977624893,0.02283593639731407,0.010896354913711548,-0.005489034112542868,0.019214939326047897,-0.026364203542470932
323,"['puoi', 'dirmi', 'se', 'custom_name', 'nella', 'custom_area', 'sono', 'accese']",custom_name,0.18138465285301208,-0.13962849974632263,-0.098164863884449,0.04406648501753807,-0.09516502916812897,-0.01742222160100937,0.0610019750893116,0.001407405361533165,-0.06688829511404037,-0.04528103396296501,-0.01818426512181759,-0.07935522496700287,-0.05188430845737457,0.05562412738800049,0.0415569543838501,0.1400449126958847,-0.023422108963131905,-0.10848603397607803,0.07683759927749634,-0.04517621546983719,0.037385329604148865,0.06652823090553284,-0.01261960156261921,0.007903316989541054,-0.026916278526186943,-0.1045464426279068,0.015340686775743961,-0.039476145058870316,0.05262390896677971,0.07653965055942535,0.014539613388478756,0.054379209876060486,-0.026027675718069077,-0.008944648317992687,0.0023588351905345917,0.013311943039298058,0.06258821487426758,0.21861757338047028,-0.2094232589006424,-0.089703768491745,-0.021288679912686348,0.001729773823171854,0.007903235033154488,-0.003157085971906781,-0.04207238182425499,0.011365329846739769,0.015560129657387733,0.011804994195699692,-0.022080255672335625,0.024063868448138237,0.023138239979743958,0.01704328879714012,-0.05792355537414551,0.01933884620666504,-0.03675572946667671,-0.008278031833469868,0.0594949871301651,-0.03519251570105553,-0.027673905715346336,0.005420721136033535,0.022358305752277374,-0.04034717381000519,0.028522372245788574,0.02423497475683689,-0.07054530829191208,0.00881146639585495,0.00980382226407528,-0.02258766070008278,-0.0002826964482665062,-0.04722990095615387,-0.014269759878516197,0.0014234243426471949,0.040809184312820435,0.004106285981833935,0.040333110839128494,-0.032599885016679764,0.006837319582700729,0.036504216492176056,0.026361843571066856,0.06953292340040207,0.038338903337717056,0.03292490914463997,-0.014235463924705982,-0.08298303931951523,-0.0021784394048154354,-0.05313889682292938,-0.042858388274908066,-0.031412310898303986,-0.00933573953807354,0.014745103195309639,0.034571435302495956,-0.003086855635046959,-0.009457826614379883,0.0008917811792343855,0.09938402473926544,0.03310726583003998,-0.024810392409563065,0.028942840173840523,-0.0017492426559329033,-0.026457011699676514
324,"['custom_name', 'sono', 'spenti', 'nella', 'custom_area']",custom_name,0.13001438975334167,-0.03152162581682205,-0.010177027434110641,0.0026239214930683374,0.042254604399204254,0.018083591014146805,0.0908079743385315,0.008392909541726112,-0.07384666055440903,-0.017131220549345016,-0.011862409301102161,-0.024815674871206284,-0.011766069568693638,0.09735184162855148,-0.007779003586620092,0.04957073926925659,0.05141361802816391,-0.06555359065532684,0.00556831993162632,-0.0454280860722065,0.008991350419819355,0.03555428236722946,-0.008870869874954224,-0.013133334927260876,-0.01068714540451765,-0.04285281151533127,-0.0515664704144001,-0.04728934168815613,0.08397669345140457,0.02855958417057991,0.016106359660625458,0.028480496257543564,-0.009494041092693806,-0.0185296218842268,0.00343802641145885,-0.01413531880825758,0.11961911618709564,0.18552528321743011,-0.16928227245807648,-0.0716668963432312,-0.04492755979299545,-0.03710436075925827,-0.0075669558718800545,0.022090107202529907,-0.028600791469216347,-0.057340919971466064,-0.014178852550685406,0.046163029968738556,0.003424291033297777,-0.0020010084845125675,0.011679591611027718,0.00842736754566431,-0.0255824476480484,0.02834315039217472,-0.013387766666710377,0.004165017511695623,0.051582109183073044,-0.020694393664598465,-0.009912420995533466,0.039623379707336426,-0.021119361743330956,-0.04898553341627121,0.018310921266674995,0.032810136675834656,-0.07622909545898438,0.025321731343865395,-0.025764962658286095,-0.01449083723127842,0.012866484932601452,-0.004459633491933346,-0.04024546220898628,0.008436329662799835,-0.009955508634448051,0.015501509420573711,-0.004940590355545282,-0.0037489377427846193,0.013196738436818123,0.025817561894655228,0.041574541479349136,0.06733693182468414,0.02786862850189209,-0.02765309251844883,0.020646613091230392,-0.04390405863523483,0.01531568169593811,-0.013748407363891602,0.025245338678359985,-0.018796458840370178,0.01518162153661251,-0.003825455205515027,0.021852098405361176,0.018667692318558693,0.008535133674740791,-0.011769276112318039,0.02904326841235161,0.0011563112493604422,0.0056468122638762,-0.012281774543225765,0.021430185064673424,-0.010234018787741661
325,"['puoi', 'dirmi', 'se', 'custom_name', 'sono', 'spenti', 'in', 'custom_area']",custom_name,0.21139293909072876,-0.21394723653793335,-0.12638957798480988,0.016515519469976425,-0.08826669305562973,-0.04132900759577751,0.05737195163965225,0.019939808174967766,-0.04864969849586487,-0.018957937136292458,-0.012242835946381092,-0.1328279972076416,-0.06540489941835403,0.07320849597454071,0.00472666509449482,0.14768488705158234,0.038170598447322845,-0.14745377004146576,0.11820411682128906,-0.05667303875088692,0.022192038595676422,0.08515866845846176,-0.024655243381857872,0.013520849868655205,-0.07061180472373962,-0.12113285064697266,0.03337869048118591,-0.04948526993393898,0.09417369961738586,0.04732910171151161,0.03578397259116173,0.07970471680164337,-0.034570131450891495,0.010644758120179176,0.011637531220912933,0.012357769533991814,0.01264942716807127,0.2235662043094635,-0.21237708628177643,-0.07358361780643463,-0.02868659794330597,0.011663343757390976,0.004202702082693577,0.023307394236326218,-0.053412165492773056,0.08774978667497635,0.01254467573016882,0.007262533996254206,-0.043217338621616364,0.03484616428613663,0.05280320346355438,0.006236811634153128,-0.10887902975082397,0.010495856404304504,-0.05933094397187233,-0.022306736558675766,0.0642169862985611,-0.020661018788814545,-0.05074293911457062,0.01897803321480751,0.0260214451700449,-0.024600891396403313,0.028857320547103882,0.022546125575900078,-0.03889583796262741,0.0007596402429044247,0.044920556247234344,-0.03398991376161575,0.0045677293092012405,-0.0708615779876709,-0.03223360329866409,-0.0004645835142582655,0.024808529764413834,-0.0089130699634552,0.05995175242424011,-0.047002606093883514,0.0008889150340110064,0.058216169476509094,0.009189915843307972,0.0548788346350193,0.04616044834256172,0.04576551914215088,0.0006939566228538752,-0.10502424091100693,0.0024646944366395473,-0.056231990456581116,-0.04310830309987068,-0.0428864024579525,0.014643732458353043,-0.0008193267276510596,0.05725337564945221,-0.021202122792601585,0.041268497705459595,-0.0523487813770771,0.11778798699378967,0.012032700702548027,-0.027333702892065048,0.011410703882575035,-0.018389031291007996,0.0057569933123886585
326,"['dimmi', 'se', 'custom_name', 'nella', 'custom_area', 'sono', 'spente']",custom_name,0.16290566325187683,-0.1411629319190979,-0.07632509618997574,0.028317147865891457,-0.09649872779846191,-0.04058576747775078,0.06046361103653908,-0.0046788291074335575,-0.08154534548521042,-0.03199813887476921,-0.006741833873093128,-0.09135644882917404,-0.05509094521403313,0.07759936153888702,0.006859802175313234,0.16516555845737457,0.0033966100309044123,-0.1251736879348755,0.04797281697392464,-0.06575193256139755,0.014522558078169823,0.04349109157919884,0.023232128471136093,0.0030513384845107794,-0.04777808114886284,-0.10610193014144897,0.025153113529086113,-0.03406578302383423,0.07345352321863174,0.07322435081005096,-0.005180596373975277,0.06976956874132156,-0.0064958673901855946,0.00247664051130414,0.020198049023747444,0.010985143482685089,0.060602717101573944,0.19388774037361145,-0.17349271476268768,-0.0671275332570076,-0.021640244871377945,0.0031022143084555864,0.026121431961655617,0.006902437657117844,-0.02991546131670475,0.05677419528365135,0.00696474639698863,0.030969692394137383,0.020124543458223343,0.03432613983750343,0.025427231565117836,0.020695652812719345,-0.06234026700258255,0.02828960306942463,-0.03353846073150635,-0.015150436200201511,0.04916981980204582,-0.06690337508916855,-0.06062213331460953,-0.001291565247811377,0.016807369887828827,-0.021559501066803932,0.00041792061529122293,0.012784873135387897,-0.05603903532028198,-0.020562756806612015,0.014383779838681221,-0.018386850133538246,0.017600838094949722,-0.04895693436264992,-0.032119520008563995,-0.00603307131677866,0.04207036644220352,4.505179822444916e-05,0.02500048466026783,-0.029131153598427773,-0.01738608442246914,0.01489209197461605,0.014723674394190311,0.08193843811750412,0.04932566359639168,0.0411691777408123,-0.018123310059309006,-0.10028356313705444,-0.01740000955760479,-0.05157288536429405,-0.009731077589094639,-0.034511733800172806,-0.003286863910034299,0.013480141758918762,0.04313632845878601,0.008903232403099537,-0.007711038924753666,-0.02219340018928051,0.08611137419939041,0.018489230424165726,-0.031455252319574356,0.0060844277031719685,0.005790096707642078,-0.02607850730419159
327,"['dimmi', 'se', 'custom_name', 'sono', 'accese', 'in', 'custom_area']",custom_name,0.2020353525876999,-0.21653297543525696,-0.11674249917268753,0.00104808050673455,-0.08620404452085495,-0.09012071043252945,0.05899735167622566,0.014515457674860954,-0.05386657267808914,0.0189024917781353,0.008557786233723164,-0.15983474254608154,-0.07588646560907364,0.07093529403209686,-0.005920057650655508,0.19245709478855133,0.07032839953899384,-0.1593620777130127,0.08883146196603775,-0.040250424295663834,0.01584206148982048,0.08388908207416534,0.004177779424935579,0.005364686716347933,-0.08018316328525543,-0.13897131383419037,0.049975406378507614,-0.015415213070809841,0.08959231525659561,0.05489141866564751,0.03103756718337536,0.08363008499145508,-0.02331363596022129,0.03804272040724754,0.042313408106565475,0.033352650701999664,0.002585816662758589,0.19903333485126495,-0.1822577565908432,-0.04131537303328514,-0.011090549640357494,0.008377175778150558,0.03347332030534744,0.042195145040750504,-0.05531183257699013,0.1344781517982483,0.017267974093556404,0.016092004254460335,-0.01125074177980423,0.03510483354330063,0.05751679465174675,0.008887461386620998,-0.11103953421115875,0.01712111011147499,-0.061591316014528275,-0.025240670889616013,0.0566067099571228,-0.04619249701499939,-0.07620749622583389,0.01744147762656212,0.02898653782904148,-0.013019807636737823,-0.0012080313172191381,-0.0025321601424366236,-0.0068878489546477795,-0.016258839517831802,0.0459163673222065,-0.028059303760528564,0.01197954174131155,-0.06304760277271271,-0.03743818774819374,-0.018883448094129562,0.008499505929648876,-0.006884265691041946,0.07509195804595947,-0.05303962901234627,0.0007765274494886398,0.04187135770916939,-0.005488772876560688,0.04585552588105202,0.052663374692201614,0.06963018327951431,0.0020511322654783726,-0.1288185566663742,-0.01657472364604473,-0.05607050284743309,-0.039280641824007034,-0.04648929461836815,0.020118756219744682,-0.0067985146306455135,0.06022262200713158,-0.01236377190798521,0.06177685782313347,-0.06178637221455574,0.1088147684931755,0.02433946169912815,-0.047216225415468216,-0.02314138412475586,0.00016079630586318672,0.007716681808233261
328,"['dimmi', 'se', 'custom_name', 'è', 'accesa', 'in', 'custom_area']",custom_name,0.2340383529663086,-0.2641318440437317,-0.2340025156736374,-0.04633084312081337,-0.1531735211610794,-0.09906250983476639,-0.10635440051555634,0.09008584916591644,-0.022762076929211617,0.06396196782588959,0.03917746618390083,-0.19510318338871002,-0.12884102761745453,0.08901281654834747,-0.04528040811419487,0.22582904994487762,0.09111547470092773,-0.21629366278648376,0.1340448409318924,-0.07870478183031082,0.015294891782104969,0.0957551971077919,-0.039783913642168045,-0.000914013828150928,-0.13823282718658447,-0.1285223811864853,0.0813114270567894,-0.01972365379333496,0.13676638901233673,0.07789111882448196,0.04035910591483116,0.08030589669942856,-0.04878498241305351,0.07685799896717072,0.060048989951610565,0.04450226202607155,-0.01146651804447174,0.16017688810825348,-0.14602875709533691,-0.015518643893301487,0.0342891551554203,0.03399310261011124,0.09489365667104721,0.054933805018663406,0.009722459129989147,0.19634200632572174,0.03759972006082535,0.05059823393821716,-0.01469885092228651,0.0764896422624588,0.09471195936203003,-0.01622580550611019,-0.15542803704738617,-0.011374861933290958,-0.09141169488430023,-0.05102397873997688,0.0703839585185051,-0.035833507776260376,-0.13206055760383606,0.014161376282572746,0.05597883090376854,0.026969771832227707,-0.02485792152583599,-0.005959504749625921,-0.006832059007138014,-0.08261401951313019,0.08802350610494614,-0.021066471934318542,0.024557000026106834,-0.07962168008089066,-0.03949251025915146,-0.032846514135599136,0.009304368868470192,-0.028233032673597336,0.08938168734312057,-0.07256444543600082,-0.0442788302898407,0.04365823045372963,-0.029231775552034378,0.06991562992334366,0.07060039788484573,0.05490202456712723,0.0010135836200788617,-0.12923158705234528,-0.062346186488866806,-0.06651969254016876,-0.04874500632286072,-0.06971430033445358,0.0029139395337551832,0.0032145727891474962,0.08325063437223434,-0.023065757006406784,0.04926552250981331,-0.08281135559082031,0.12350837141275406,0.043539244681596756,-0.04017813131213188,0.028403598815202713,-0.0397542379796505,0.04839997738599777
329,"['custom_name', 'sono', 'spenti', 'nello', 'custom_area']",custom_name,0.12665507197380066,-0.03091302514076233,-0.022576838731765747,0.01769142411649227,0.03808867558836937,0.015976162627339363,0.07904906570911407,0.010322856716811657,-0.07488957792520523,-0.03151722252368927,-0.020058277994394302,-0.054691165685653687,0.007667756639420986,0.10371412336826324,-0.015177671797573566,0.013696283102035522,0.040719158947467804,-0.06583346426486969,0.024714192375540733,-0.048751287162303925,0.004796664696186781,0.0395076759159565,0.0005584584432654083,-0.01797124743461609,0.005072831176221371,-0.049247708171606064,-0.04057785123586655,-0.04005483537912369,0.07239499688148499,0.010387235321104527,-0.0007009949767962098,0.03893561288714409,-0.014441530220210552,-0.007123861461877823,0.011500515975058079,-0.02036111056804657,0.1164395809173584,0.16826321184635162,-0.1903526335954666,-0.08330053091049194,-0.041466690599918365,-0.043407782912254333,-0.013794125989079475,-0.0016779482830315828,-0.018313253298401833,-0.054596446454524994,-0.008358662948012352,0.03509315103292465,-0.0017552938079461455,-0.01235506497323513,0.0039802188985049725,0.018072474747896194,-0.009205342270433903,0.016884684562683105,-0.01088815275579691,0.004950360860675573,0.058512795716524124,-0.006780609488487244,-0.019121620804071426,0.020181307569146156,-0.013951728120446205,-0.06451159715652466,0.004649892449378967,0.0520288422703743,-0.05708199739456177,0.01195542886853218,-0.013689170591533184,-0.020029643550515175,0.001805656822398305,-0.011936651542782784,-0.03975162282586098,-0.00703741330653429,0.004158223979175091,0.02465597540140152,-0.00041655002860352397,-0.005538915749639273,0.026410812512040138,0.02304484322667122,0.04619647189974785,0.06586408615112305,0.03618359565734863,-0.03431965410709381,-0.0012967664515599608,-0.058862198144197464,0.007608748972415924,-0.005234967917203903,0.0381254181265831,-0.014754015021026134,0.01473893504589796,0.0019296357640996575,0.034891366958618164,0.015567350201308727,0.012448103167116642,0.01462633442133665,0.02609005570411682,0.0007961412775330245,-0.007846854627132416,-0.02237594872713089,0.02758171781897545,-0.009085068479180336
330,"['dimmi', 'se', 'custom_name', 'è', 'spento', 'in', 'custom_area']",custom_name,0.22596237063407898,-0.26179075241088867,-0.23479866981506348,-0.05529094114899635,-0.15610240399837494,-0.09838365018367767,-0.10600797086954117,0.09773431718349457,-0.026117099449038506,0.04790675267577171,0.02781824953854084,-0.20898158848285675,-0.12018880993127823,0.09421902149915695,-0.05299722030758858,0.20822234451770782,0.09268522262573242,-0.2143484354019165,0.14481571316719055,-0.0795779600739479,-0.0033000099938362837,0.10072404891252518,-0.024733049795031548,-0.004893494304269552,-0.1400734931230545,-0.13015075027942657,0.0873791053891182,-0.013837241567671299,0.13372069597244263,0.07046900689601898,0.04558122903108597,0.09126054495573044,-0.0434272326529026,0.08032702654600143,0.06178434565663338,0.03320170193910599,-0.009101273491978645,0.1472419649362564,-0.14489980041980743,-0.017075618728995323,0.025291159749031067,0.039507199078798294,0.09571637213230133,0.05725403502583504,0.0055709597654640675,0.19486625492572784,0.025963786989450455,0.05621680989861488,-0.00880374014377594,0.07820792496204376,0.10370338708162308,-0.0066388738341629505,-0.15657469630241394,-0.0070675271563231945,-0.08811598271131516,-0.03986942023038864,0.0722092017531395,-0.04246000200510025,-0.13239271938800812,0.021711070090532303,0.05405774340033531,0.03622382879257202,-0.023284802213311195,-0.00805073045194149,-0.011850704438984394,-0.08970073610544205,0.08934026211500168,-0.022681061178445816,0.0132722407579422,-0.0898238867521286,-0.04667314514517784,-0.03542069345712662,0.02145765908062458,-0.021772412583231926,0.07173209637403488,-0.06216595694422722,-0.04764098301529884,0.033520378172397614,-0.035143282264471054,0.0745314210653305,0.05975494906306267,0.051756851375103,-0.010895473882555962,-0.1273818165063858,-0.05927424505352974,-0.06932813674211502,-0.03626985475420952,-0.07338302582502365,-0.005277130752801895,-0.004412659909576178,0.0739748626947403,-0.027559757232666016,0.044371750205755234,-0.08637528866529465,0.12048996984958649,0.04295385256409645,-0.03731337934732437,0.020756633952260017,-0.049102287739515305,0.04874340817332268
