,Text,Domain,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
36,"['puoi', 'chiudere', 'tapparelle', 'custom_area']",cover,0.06277791410684586,-0.07965285331010818,-0.03667826950550079,0.03915579989552498,-0.035735588520765305,0.0710507407784462,0.03012382797896862,0.039296723902225494,-0.014365701004862785,-0.051982756704092026,-0.03212907537817955,-0.012594697065651417,0.004262333735823631,0.003594072535634041,0.03159425035119057,0.06338333338499069,-0.02549559250473976,0.01332839298993349,0.049072664231061935,0.0022312807850539684,0.06309663504362106,0.06036471575498581,-0.06987101584672928,0.03916934132575989,0.008515965193510056,-0.0196215882897377,0.021640751510858536,-0.009224859066307545,0.013302607461810112,0.003071852494031191,-0.006465334910899401,0.05148913711309433,-0.03744791820645332,0.0009228672133758664,-0.012592180632054806,0.015825515612959862,0.09570550918579102,0.18338130414485931,-0.1566912829875946,-0.06604582071304321,-0.0377911776304245,0.007953413762152195,-0.039603207260370255,-0.0025588320568203926,-0.029536152258515358,-0.07096495479345322,-0.017295528203248978,0.010092539712786674,-0.008614836260676384,0.0019766190089285374,0.0060764034278690815,-0.0036357170902192593,-0.020528309047222137,0.02244548313319683,-0.025660749524831772,0.005725480616092682,0.02808574214577675,-0.003022668417543173,0.040583111345767975,-0.0027897432446479797,-0.01723954640328884,-0.06831660866737366,0.017913440242409706,0.04569476097822189,-0.07022681832313538,0.03570650517940521,-0.0108523890376091,0.006229765713214874,-0.019476044923067093,-0.008381405845284462,0.012339094653725624,0.02657645009458065,0.009061947464942932,0.004088102374225855,-0.012794137932360172,-0.010328289121389389,0.036582112312316895,0.0031690960749983788,-0.004592642188072205,0.014601909555494785,0.0035312992986291647,-0.0026602805592119694,-0.02436009980738163,-0.0022495132870972157,0.018839707598090172,-0.05778910219669342,-0.043716710060834885,-0.011899770237505436,-0.018168695271015167,0.030932104215025902,0.02196517400443554,0.0013477141037583351,-0.005087351892143488,0.01821240969002247,0.06227373331785202,0.015002921223640442,0.020241035148501396,0.015434252098202705,-0.011374587193131447,-0.04044307395815849
37,"['puoi', 'dirmi', 'quali', 'porte', 'chiuse', 'custom_area']",cover,0.1312895566225052,-0.04895000159740448,-0.009483007714152336,0.024525664746761322,0.010216453112661839,0.0414363257586956,0.10750987380743027,0.011699716560542583,-0.03406418487429619,-0.048565808683633804,-0.02454253099858761,-0.0477825365960598,0.00426154350861907,0.024509372189641,0.045087557286024094,0.10080670565366745,-0.015909908339381218,-0.023471780121326447,0.05002870038151741,-0.0015746640274301171,0.04289517179131508,0.06210932508111,-0.01782272383570671,-0.0030131435487419367,0.04274357855319977,-0.06443823128938675,0.011595255695283413,-0.04499529302120209,0.00614851713180542,0.04314412549138069,0.005363818258047104,0.08271556347608566,-0.038458652794361115,0.0022352878004312515,0.015577785670757294,0.0011074024951085448,0.11563973873853683,0.22934472560882568,-0.18855349719524384,-0.1201433539390564,-0.039584409445524216,-0.024751119315624237,0.0001634596846997738,-0.012763218022882938,-0.029925934970378876,-0.09274791926145554,0.01224175188690424,0.02086176723241806,-0.018375324085354805,-0.002271119272336364,-0.0016476726159453392,0.0014910729369148612,-0.04523729160428047,0.018203137442469597,-0.01726406253874302,0.0045701549388468266,0.04101274162530899,-0.03404060751199722,0.005393011961132288,0.0027610044926404953,-0.0036985462065786123,-0.061510175466537476,0.03089422918856144,0.029214775189757347,-0.0852244570851326,0.028897253796458244,-0.005656489636749029,0.013229680247604847,-0.007793480530381203,-0.03330439701676369,-0.029083644971251488,0.05199426785111427,0.012758270837366581,-0.024638228118419647,0.005742147099226713,-0.012441861443221569,0.004795260261744261,0.03513159975409508,0.01866822876036167,-0.0008023648406378925,0.037284817546606064,-0.02230619080364704,-0.016765229403972626,-0.03425337001681328,-0.003047862323001027,-0.0629722997546196,-0.04515312984585762,-0.01728879101574421,-0.04501508176326752,-0.006703570019453764,0.03893248736858368,-0.005320116877555847,-0.021518060937523842,0.03671116754412651,0.1076725646853447,0.02513912133872509,0.0028330821078270674,0.015158410184085369,0.01936151273548603,-0.021366486325860023
38,"['dimmi', 'tutte', 'tapparelle', 'aperte', 'custom_area']",cover,0.06803818047046661,-0.07888992130756378,0.022991767153143883,0.017257997766137123,-0.0019730855710804462,0.03393374755978584,0.08184252679347992,0.005737190134823322,-0.0672258585691452,-0.02197439968585968,-0.010725547559559345,-0.031203294172883034,-0.01652589812874794,0.014741217717528343,0.040306370705366135,0.13540536165237427,0.001685514347627759,-0.038965340703725815,0.004559864290058613,0.011587381362915039,0.03640546277165413,0.05827827379107475,0.028198670595884323,0.010865321382880211,0.03799290210008621,-0.05741538479924202,0.05073080584406853,-0.0036639668978750706,-0.005844424478709698,0.015275666490197182,-0.012679053470492363,0.05324916914105415,-0.017135970294475555,0.03902561217546463,0.044644616544246674,0.015422701835632324,0.11561720073223114,0.17125651240348816,-0.13331040740013123,-0.04823056235909462,0.008421557955443859,-0.0551765039563179,0.031915415078401566,0.01862618885934353,-0.030009541660547256,-0.05575822666287422,-0.036549732089042664,0.02691892348229885,0.036158401519060135,0.0005645212368108332,0.021975111216306686,0.017031770199537277,-0.028849702328443527,0.05140424519777298,-0.0077893296256661415,0.009346905164420605,0.017364200204610825,-0.015946127474308014,-0.009958751499652863,0.011943521909415722,-0.028963014483451843,-0.05927704647183418,-0.011929234489798546,0.017923852428793907,-0.04689225181937218,0.011275460943579674,-0.007621522061526775,0.025858616456389427,-0.016646448522806168,-0.021353673189878464,-0.021256940439343452,0.010920028202235699,0.005484121385961771,-0.018329670652747154,-0.01071250531822443,-0.019574236124753952,-0.04663539677858353,0.002828415483236313,-0.010168677195906639,0.005301292985677719,0.024900522083044052,-0.00616977084428072,-0.04386254400014877,-0.009357398375868797,-0.026722710579633713,-0.04190363734960556,-0.02474396489560604,-0.027111034840345383,-0.009174167178571224,0.020147623494267464,0.031183842569589615,0.028317609801888466,0.01972193643450737,0.00751959253102541,0.08572076261043549,-0.01274746935814619,0.007104532327502966,-0.010744485072791576,0.04866228625178337,-0.04045404866337776
39,"['tutte', 'porte', 'chiuse']",cover,0.1628119945526123,-0.028028039261698723,0.07183893769979477,-0.013255424797534943,0.10331899672746658,0.004319395869970322,0.1902012974023819,0.038463983684778214,-0.0004962757229804993,-0.006134296301752329,-0.005489305127412081,0.018832216039299965,-0.0011442005634307861,0.04730144143104553,0.057643961161375046,0.1285015046596527,0.05254315212368965,0.022754952311515808,-0.03834229335188866,0.03605876490473747,0.07060092687606812,0.09222925454378128,0.05575501546263695,-0.022253334522247314,0.09252694249153137,-0.08419535309076309,0.05785621702671051,-0.036976639181375504,-0.04604785516858101,0.026262350380420685,0.009960862807929516,0.1283867061138153,-0.021930793300271034,0.07694029062986374,0.11249258369207382,0.005041150841861963,0.19599466025829315,0.18663327395915985,-0.18932755291461945,-0.09512568265199661,0.0010125214466825128,-0.04956122860312462,0.031200027093291283,0.04043750837445259,-0.052280206233263016,-0.10678171366453171,0.02176220715045929,0.04610082879662514,0.03121408261358738,-0.03301927074790001,-0.0007309839129447937,-0.043166518211364746,-0.05712318420410156,0.05713959410786629,-0.0018783101113513112,0.019936565309762955,0.07109817117452621,0.0010815853020176291,-0.016315700486302376,0.04050104692578316,-0.03621998429298401,-0.05054250359535217,0.023142943158745766,-0.007165051531046629,-0.07352762669324875,0.02545047737658024,-0.02891997992992401,-0.004118343349546194,-0.0023109745234251022,-0.02159132808446884,-0.047300856560468674,0.08100656419992447,-0.026545919477939606,-0.02826056070625782,-0.04100783169269562,0.002217636676505208,-0.011389185674488544,0.06376374512910843,0.052266284823417664,-0.0013933591544628143,0.02967178262770176,-0.046088963747024536,-0.022824207320809364,-0.04807527735829353,-0.046659305691719055,-0.05802522972226143,-0.013006839901208878,-0.015507981181144714,-0.05694487690925598,-0.01655624620616436,0.04182581603527069,-0.042946238070726395,0.008293263614177704,0.06931529194116592,0.08400001376867294,0.030326617881655693,-0.06361699849367142,0.0045549022033810616,0.025069573894143105,-0.007351831998676062
40,"['dimmi', 'quali', 'tapparelle', 'chiuse']",cover,0.08158428221940994,-0.06825550645589828,0.04752521961927414,0.01492993626743555,-0.005319610238075256,-0.010193685069680214,0.10438115894794464,-0.02313295006752014,-0.04888961836695671,-0.032036587595939636,-0.0319635272026062,-0.06423605978488922,0.002662128768861294,0.007492439355701208,0.0020892415195703506,0.14287248253822327,-0.006746005266904831,-0.04495720937848091,0.0019596312195062637,0.006186078302562237,0.002363387495279312,0.05920252203941345,-0.002227448858320713,-0.011588498950004578,0.005523987580090761,-0.04887186735868454,0.00750759756192565,-0.024407953023910522,0.0001945439726114273,0.032922230660915375,-0.035827331244945526,0.05594766139984131,-0.011366605758666992,0.014800120145082474,0.04452715814113617,0.009791710413992405,0.09245897829532623,0.18598899245262146,-0.13342705368995667,-0.06444784998893738,-0.04087092727422714,-0.03553605079650879,0.025951988995075226,-0.0015938440337777138,-0.030575990676879883,-0.02477843500673771,-0.01722177490592003,0.031033962965011597,0.02698185108602047,0.0006765611469745636,0.010714258998632431,0.010243671014904976,-0.039213068783283234,0.04041881486773491,-0.00264551630243659,0.008998614735901356,0.023920852690935135,-0.07570433616638184,-0.016038281843066216,-0.016022518277168274,-0.0021182489581406116,-0.030032368376851082,-0.011940611526370049,0.0020478153601288795,-0.03450259566307068,-0.011187156662344933,-0.009972328320145607,0.05154320225119591,-0.004264108836650848,-0.03876645490527153,-0.04057843238115311,0.03310362994670868,0.0006755884969606996,-0.03557998314499855,-0.0029999781399965286,-0.013793009333312511,-0.03401561453938484,0.014851890504360199,-0.0054802121594548225,-0.01565949246287346,0.04682709649205208,0.010665041394531727,-0.0417717806994915,-0.04060491919517517,-0.012823731638491154,-0.059912748634815216,-0.01914389058947563,-0.019471414387226105,-0.027335233986377716,0.014655625447630882,0.04606175050139427,0.025815650820732117,-0.01813920959830284,0.005858486518263817,0.08845625072717667,-0.00512352492660284,0.007285406347364187,-0.030496904626488686,0.04031394049525261,-0.030690062791109085
41,"['dimmi', 'serranda', 'chiusa']",cover,0.04574749991297722,-0.052296143025159836,0.017182087525725365,0.023778924718499184,-0.04049961268901825,0.024925051257014275,-0.03435732424259186,0.11363621801137924,-0.017417913302779198,-0.06661147624254227,-0.014308258891105652,-0.03861502930521965,-0.009106200188398361,-0.01948355697095394,-0.04647150635719299,0.2094983458518982,-0.013090007938444614,-0.006017232779413462,-0.03168792650103569,-0.04716774821281433,0.009993965737521648,0.029365673661231995,-0.037907738238573074,-0.016689052805304527,-0.06481581181287766,-0.0010846556397154927,-0.0325787216424942,-0.05812513828277588,0.021771064028143883,0.05710212513804436,-0.0621219165623188,0.04166257753968239,0.011252052150666714,-0.03487411513924599,-0.0005868803709745407,0.017637303099036217,0.07798606902360916,0.19524995982646942,-0.11458601802587509,-0.03547872602939606,-0.0047110323794186115,0.012853468768298626,0.02861577458679676,-0.03357873111963272,0.01986902952194214,0.005817953497171402,-0.03646676614880562,0.03623041883111,0.04687027260661125,0.013925316743552685,-0.007545819040387869,-0.0267209243029356,-0.05631608888506889,0.02947753667831421,-0.03301086649298668,-0.0036868539173156023,0.0007884874939918518,-0.02061130292713642,-0.05359259247779846,0.005876325070858002,-0.012561452575027943,-0.02793615311384201,-0.024960480630397797,0.005650293547660112,-0.032403964549303055,-0.021862147375941277,-0.010009448044002056,0.03604879602789879,-0.0037887177895754576,0.03102024644613266,-0.0238069798797369,0.027917785570025444,-0.023373713716864586,-0.001922228722833097,0.029349545016884804,0.010588772594928741,-0.04489074647426605,-0.010142597369849682,-0.04875393584370613,-0.005258025135844946,0.03433607891201973,0.043635059148073196,-0.04490344598889351,-0.03751131892204285,-0.0395185723900795,-0.0587550587952137,-0.0349336601793766,-0.011147529818117619,-0.00425091665238142,0.03181496262550354,0.03975174203515053,0.03957520052790642,-0.0058388859033584595,0.0210543442517519,0.09238044172525406,-0.011707407422363758,0.0059566074050962925,-0.011525943875312805,0.055995892733335495,-0.044183000922203064
42,"['dimmi', 'aperte', 'tende', 'sole']",cover,0.14932289719581604,-0.06421572715044022,0.05215993523597717,0.057419851422309875,0.00036493316292762756,0.03318632394075394,0.0768381804227829,0.0858306884765625,-0.09857366234064102,-0.027728211134672165,0.009349102154374123,-0.0191192626953125,-0.037978917360305786,0.049889467656612396,-0.021928567439317703,0.15676045417785645,0.017902079969644547,-0.040422916412353516,0.05452137067914009,0.004181547090411186,0.031842198222875595,0.03420963138341904,0.03329845517873764,-0.04497453570365906,0.03527897223830223,-0.07161867618560791,0.1004817858338356,-0.004830019548535347,-0.01860089972615242,0.009390274994075298,-0.05717780068516731,0.07299929112195969,-0.005504199303686619,0.019905637949705124,0.048940859735012054,0.0014518406242132187,0.09591463208198547,0.22128193080425262,-0.21034669876098633,-0.11197394132614136,-0.024038009345531464,-0.00935551431030035,0.05305388197302818,0.010374609380960464,-0.036762919276952744,-0.05470633506774902,-0.046921830624341965,-0.02960638701915741,0.025399308651685715,0.014471379108726978,0.05621204152703285,0.05221779644489288,-0.023381460458040237,0.04387620463967323,-0.01182517223060131,0.04771105572581291,0.00778172304853797,-0.06367991864681244,-0.03642255812883377,-0.005632907152175903,-0.03217679262161255,-0.07814820110797882,-0.039565831422805786,0.012961991131305695,-0.03471970930695534,0.019945433363318443,-0.025545993819832802,0.00957671832293272,0.021959690377116203,-0.030983537435531616,-0.041977658867836,-0.00841454230248928,0.016007285565137863,-0.027504920959472656,-0.004043213091790676,-0.06276950240135193,-0.08054161816835403,0.01724153570830822,-0.02936498448252678,-0.021066023036837578,0.0431971438229084,0.0035484209656715393,-0.01314529962837696,-0.03204657882452011,-0.022478565573692322,-0.09344956278800964,-0.017494481056928635,-0.024309195578098297,0.009620383381843567,0.03620428591966629,0.04998205602169037,0.02397630363702774,-0.006162511650472879,0.019231602549552917,0.09156747907400131,-0.003373931860551238,-0.024577023461461067,-0.011389167979359627,0.03286275267601013,-0.04839848726987839
43,"['quali', 'saracinesche', 'aperte']",cover,0.14824624359607697,-0.05649108067154884,0.06616362929344177,0.003475598292425275,0.053854480385780334,0.004330787807703018,0.15952660143375397,-0.040218304842710495,-0.02620643377304077,0.012217200361192226,-0.05551986023783684,-0.05275675654411316,0.03659282997250557,0.0430709533393383,0.03644110634922981,0.07620259374380112,0.04365962743759155,0.002629350870847702,-0.018446987494826317,0.0045772516168653965,0.010921618901193142,0.03285104036331177,0.019927702844142914,-0.018084026873111725,0.04649633169174194,-0.06784051656723022,0.05194442346692085,-0.027403071522712708,-0.02809249423444271,0.017524709925055504,0.01565052755177021,0.038348156958818436,-0.007339157164096832,0.03080153279006481,0.05755830928683281,0.03341309726238251,0.12173167616128922,0.1481052041053772,-0.10347829014062881,-0.12760742008686066,-0.023294935002923012,-0.060184720903635025,0.0337737612426281,0.028971413150429726,-0.028441019356250763,-0.0743672326207161,-0.0033869892358779907,0.027007006108760834,0.012002536095678806,0.007849521934986115,0.017898647114634514,-0.011700858362019062,-0.04943261668086052,0.03336641192436218,-0.01756829023361206,0.017250314354896545,0.057220589369535446,-0.039825864136219025,-0.002368977991864085,0.012717962265014648,-0.023715892806649208,-0.04746484383940697,-0.009433903731405735,0.01626012660562992,-0.03255076706409454,0.003580828895792365,-0.016214951872825623,0.014600064605474472,-0.009179920889437199,0.027385497465729713,-0.032074589282274246,0.009338091127574444,0.0009648986160755157,-0.023366907611489296,0.014810673892498016,-0.013391549699008465,-0.011577707715332508,0.0629497841000557,0.0034761803690344095,0.022791102528572083,0.03220777213573456,-0.03953250125050545,-0.0050699785351753235,-0.03601950407028198,0.01712454855442047,-0.04651801288127899,-0.01186751201748848,-0.003848617896437645,-0.02585987001657486,-0.027863258495926857,0.0310168769210577,-0.01877058669924736,-0.020974794402718544,0.024782374501228333,0.04842377081513405,-0.005354913417249918,-0.01243948470801115,-0.020531922578811646,0.04096928611397743,0.006348118185997009
44,"['puoi', 'dirmi', ""'"", 'veneziana', 'chiusa']",cover,0.09129591286182404,-0.03346753492951393,-0.02332911640405655,0.003472068114206195,-0.059705205261707306,0.039220117032527924,-0.010198364965617657,0.06973777711391449,-0.03443636745214462,-0.03979440778493881,0.0034754411317408085,-0.022307176142930984,-0.028735775500535965,-0.00019281916320323944,0.03421250730752945,0.1169583797454834,-0.04473508894443512,-0.027139509096741676,0.04366983845829964,-0.023446133360266685,0.034870702773332596,0.041405681520700455,-0.06534823030233383,0.0018567070364952087,-0.021171394735574722,-0.025889232754707336,-0.007318668067455292,-0.04436644911766052,0.04157395660877228,0.04668182507157326,-0.007160213775932789,0.03678952530026436,-0.026481900364160538,-0.030513521283864975,-0.01646433398127556,-0.0009660452487878501,0.05858432501554489,0.19826538860797882,-0.16827213764190674,-0.08913196623325348,-0.007005810737609863,0.016770537942647934,-0.009379424154758453,-0.03276951238512993,-0.007056985981762409,-0.06282009929418564,-0.01707768812775612,-0.012178687378764153,-0.03327958285808563,-0.002431159373372793,-0.02394569292664528,-0.0022895275615155697,-0.01806696318089962,0.007061017211526632,-0.04097706079483032,0.010288174264132977,0.003919708542525768,0.01441929955035448,-0.0024919987190514803,0.004732680507004261,0.006519868969917297,-0.04368257150053978,0.01764986477792263,0.04690156131982803,-0.04893314093351364,0.022452645003795624,-0.012422711588442326,0.00012122486077714711,-0.017068777233362198,-0.021825488656759262,0.0006603390211239457,0.03233429789543152,0.019364971667528152,-0.005104132927954197,0.03745755925774574,-0.012053726240992546,-0.019893182441592216,0.02366272546350956,0.0025671860203146935,0.010351297445595264,0.023428605869412422,-0.0038703829050064087,-0.03389127179980278,0.0047030202113091946,-0.005204867105931044,-0.05928509682416916,-0.05421704053878784,-0.007654274348169565,-0.02337196096777916,0.013088109903037548,0.010549676604568958,0.006802864372730255,-0.007920997217297554,0.036421291530132294,0.09704773873090744,0.0027412339113652706,0.03144095465540886,0.04633148014545441,0.010778579860925674,-0.03369145467877388
45,"['apri', 'tutte', 'finestre', 'custom_area']",cover,0.10616950690746307,-0.06635963916778564,-0.013455304317176342,0.018446417525410652,0.0534210167825222,0.07174349576234818,0.07612091302871704,0.05770285427570343,-0.07936255633831024,-0.026771673932671547,-0.02471151575446129,-0.02487952820956707,0.009903342463076115,-0.014734694734215736,0.039681751281023026,0.12231773883104324,0.021299466490745544,0.014199803583323956,-0.00468629552051425,0.01269691064953804,0.062493614852428436,0.06325703114271164,0.013928129337728024,-0.019226038828492165,0.03663818538188934,-0.05151791498064995,0.042327068746089935,0.011537213809788227,-0.005442868918180466,0.050490379333496094,0.007071990054100752,0.02686326578259468,-0.04041831195354462,0.0036591780371963978,0.03284960985183716,-0.0016202949918806553,0.18471111357212067,0.17076368629932404,-0.1544581800699234,-0.0881655216217041,0.003176824189722538,-0.046881213784217834,-0.009626425802707672,0.02121829241514206,-0.013176631182432175,-0.06345371156930923,-0.01582193560898304,0.062462396919727325,0.03305485099554062,-0.010144158266484737,0.019297437742352486,-0.03453140705823898,-0.015622468665242195,0.054547421634197235,-0.02194872312247753,-0.01419487688690424,0.021008165553212166,0.005990144331008196,0.025832582265138626,0.03251824900507927,-0.014879906550049782,-0.04956020042300224,0.007405905984342098,0.013349192216992378,-0.07281302660703659,0.03502694517374039,0.023490216583013535,-0.024070460349321365,-0.011635915376245975,-0.01728169247508049,-0.006409367546439171,0.016811391338706017,-0.020920848473906517,0.006387114990502596,-0.0008980752900242805,9.701191447675228e-05,-0.019816802814602852,0.022226057946681976,0.021488850936293602,0.0008890042081475258,0.00712874811142683,-0.024647513404488564,-0.03401682898402214,-0.030309461057186127,0.004741183016449213,-0.040965232998132706,-0.013490911573171616,-0.003533692564815283,-0.03762758523225784,0.01446054968982935,-0.004300891887396574,-0.021119391545653343,0.017723266035318375,0.05294424667954445,0.11333206295967102,0.03418055176734924,-0.023669002577662468,-0.019151076674461365,0.00971892848610878,-0.04143596440553665
46,"['dimmi', 'persiane', 'custom_area', 'chiuse']",cover,0.04961736500263214,-0.032018184661865234,0.03350772336125374,0.023540973663330078,-0.002513321116566658,-0.0047951554879546165,0.0699310153722763,0.026494013145565987,-0.06782807409763336,-0.020553912967443466,0.006429438944905996,-0.05296394228935242,0.0030876733362674713,0.01025895681232214,0.0040376633405685425,0.14378321170806885,0.007087947800755501,-0.03262855112552643,-0.01600074954330921,0.019130367785692215,0.03162551671266556,0.03507300093770027,0.019015531986951828,-0.019300328567624092,0.006073373835533857,-0.030982404947280884,0.003450509626418352,0.014041655696928501,0.011280383914709091,0.007263124454766512,-0.03491701930761337,0.05978821590542793,-0.028479430824518204,0.01062403991818428,0.0318436399102211,-0.024268627166748047,0.09568793326616287,0.16888724267482758,-0.10996125638484955,-0.07886834442615509,-0.02305159717798233,-0.0131846247240901,0.028000157326459885,-0.007565513253211975,-0.029921919107437134,-0.03666286543011665,-0.019978810101747513,0.03537677973508835,0.04996833950281143,0.0008022002875804901,0.0030250120908021927,0.013278106227517128,-0.022491540759801865,0.028097685426473618,-0.006460327655076981,-0.010524245910346508,0.015818120911717415,-0.04863439500331879,-0.015920516103506088,0.0008074743673205376,-0.020137906074523926,-0.062165550887584686,-0.028874844312667847,0.014326604083180428,-0.02887660637497902,-0.011288957670331001,-0.01886627823114395,0.04383288696408272,-0.01601269841194153,-0.029489286243915558,-0.057524655014276505,0.03216543048620224,0.009059082716703415,-0.026302076876163483,-0.03316894546151161,-0.02119581773877144,-0.019815491512417793,-0.017751872539520264,-0.01242732536047697,0.0020221946761012077,0.0541592538356781,0.011363920755684376,-0.04088664799928665,-0.0465313196182251,-0.020028768107295036,-0.0815303772687912,-0.028656909242272377,-0.021807722747325897,-0.03360737860202789,0.03469899296760559,0.055461008101701736,0.035449765622615814,0.007593350484967232,0.03263330087065697,0.07788436859846115,-0.001092945458367467,0.022010495886206627,-0.03798319399356842,0.0464552603662014,-0.03813789412379265
47,"['dimmi', 'tutte', 'tapparelle', 'aperte']",cover,0.08283276110887527,-0.0986955463886261,0.04280814528465271,0.020952345803380013,-0.009601917117834091,0.031911395490169525,0.09691600501537323,-0.00011339318007230759,-0.06550506502389908,-0.028819328173995018,-0.012505391612648964,-0.025394605472683907,-0.028828153386712074,-0.0003001047298312187,0.04310120642185211,0.15729409456253052,-0.013033339753746986,-0.04067676141858101,0.007459079846739769,0.0195025522261858,0.035453926771879196,0.07674411684274673,0.037859752774238586,0.00862308032810688,0.040019094944000244,-0.06673663854598999,0.067869633436203,-0.011585107073187828,-0.019406892359256744,0.02056417055428028,-0.016465120017528534,0.05856701359152794,-0.011908398009836674,0.04824267327785492,0.06076223403215408,0.024219192564487457,0.11322768032550812,0.17672200500965118,-0.16114191710948944,-0.04148021712899208,0.014842966571450233,-0.059114955365657806,0.038618311285972595,0.010251942090690136,-0.04507419466972351,-0.044488340616226196,-0.04617255926132202,0.022740760818123817,0.03769832104444504,0.000983278383500874,0.03089056722819805,0.01854851469397545,-0.0355118066072464,0.06873861700296402,-0.00206777174025774,0.014310963451862335,0.01838834397494793,-0.012456429190933704,-0.011466557160019875,0.005672378931194544,-0.025439580902457237,-0.04687260836362839,-0.012218729592859745,0.009521962143480778,-0.03608207404613495,0.002943216124549508,-0.007771005854010582,0.03773964196443558,-0.017472123727202415,-0.03255221247673035,-0.018779389560222626,0.013262439519166946,0.0014603850431740284,-0.023861857131123543,-0.012428812682628632,-0.022819876670837402,-0.06382781267166138,0.013948285952210426,-0.009700940921902657,-0.005221297964453697,0.028821595013141632,0.0018322188407182693,-0.06076347827911377,-0.006389508955180645,-0.04080773890018463,-0.04935447871685028,-0.03125568479299545,-0.024739336222410202,-0.007056988775730133,0.027192361652851105,0.034696683287620544,0.029053032398223877,0.023682741448283195,0.011239183135330677,0.09607916325330734,-0.01887851022183895,-0.00864279642701149,-0.00398457795381546,0.04830818250775337,-0.045447833836078644
48,"['puoi', 'dirmi', 'quali', 'serrande', 'aperte']",cover,0.13314953446388245,-0.10406341403722763,-0.003022806253284216,0.04519674926996231,-0.03819079324603081,0.05100756883621216,0.10243425518274307,-0.008498506620526314,-0.03919713944196701,-0.05590362474322319,-0.047821301966905594,-0.05763627216219902,0.0021747471764683723,0.011364067904651165,0.07166563719511032,0.1094658151268959,-0.039706140756607056,-0.023190174251794815,0.057478636503219604,-0.00175763969309628,0.03254992514848709,0.06768117845058441,-0.024275097995996475,0.010093778371810913,0.03882664442062378,-0.07080839574337006,0.03693554177880287,-0.04594648629426956,-0.02322588674724102,0.03440061956644058,0.006402871105819941,0.05344872549176216,-0.03336196765303612,-0.0057825311087071896,0.009431080892682076,0.02402338944375515,0.08531297743320465,0.22471138834953308,-0.20259013772010803,-0.1255417764186859,-0.03440277650952339,-0.029141167178750038,0.002217367757111788,-0.020792508497834206,-0.04333935305476189,-0.07991485297679901,-0.014318764209747314,0.007898116484284401,-0.031901899725198746,0.020239079371094704,0.016468217596411705,0.009643870405852795,-0.046921588480472565,0.04507476091384888,-0.02337523363530636,0.0038584608118981123,0.04469267278909683,-0.016642753034830093,0.009606844745576382,-0.006225468125194311,-0.002660223050042987,-0.06098897382616997,0.02124052308499813,0.03639789670705795,-0.06534774601459503,0.023531906306743622,-0.012688730843365192,0.010884026065468788,-0.023521749302744865,-0.019111059606075287,-0.007369433995336294,0.020570484921336174,0.022646190598607063,-0.026148686185479164,0.013642160221934319,-0.02258402109146118,-0.007405337877571583,0.048853375017642975,0.00016736146062612534,0.0032336325384676456,0.037044670432806015,-0.011207973584532738,-0.03344293311238289,-0.019615506753325462,0.008663652464747429,-0.05899864435195923,-0.06673853099346161,-0.012648644857108593,-0.025234609842300415,0.01332993246614933,0.02631371282041073,-0.008416975848376751,-0.024282967671751976,0.017006319016218185,0.11154220998287201,0.0015480996808037162,0.009058324620127678,0.02326127514243126,0.01770290732383728,-0.012538507580757141
