,Text,Intent,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
72,"['puoi', 'impostare', 'temperatura', 'custom_area', 'venti', 'gradi', 'centigradi']",HassClimateSetTemperature,0.0965689942240715,-0.0868682786822319,-0.015493758022785187,0.003933391533792019,0.02288726158440113,0.022125620394945145,0.029406042769551277,0.04258757829666138,-0.06254665553569794,-0.06579942256212234,-0.03018970787525177,0.009199351072311401,-0.021236957982182503,0.03513495996594429,-0.007821773178875446,0.044214941561222076,0.02737836353480816,-0.021792354062199593,0.06792569160461426,-0.020662518218159676,0.020984960719943047,0.021534770727157593,-0.07827432453632355,-0.013716919347643852,0.013836672529578209,-0.04336469620466232,-0.0008062878623604774,0.007920267060399055,0.017163099721074104,0.041144758462905884,-0.010556096211075783,0.013276221230626106,0.0038575916551053524,0.0016064635710790753,-0.0014943273272365332,0.008513842709362507,0.1230374425649643,0.1684149205684662,-0.13498760759830475,-0.10023842006921768,-0.03085801936686039,-0.024018188938498497,-0.023226942867040634,0.015855377539992332,-0.003295891685411334,-0.060971733182668686,-0.02292192354798317,-0.005199987441301346,-0.044475700706243515,0.017422905191779137,-0.005184533540159464,0.05614737793803215,-0.0031574987806379795,-0.015320711769163609,-0.05261222645640373,0.012444349005818367,0.01836809143424034,0.01946994476020336,0.00351291848346591,0.007856917567551136,-0.012947535142302513,-0.0471288301050663,0.03455032780766487,0.03254806622862816,-0.08528690785169601,0.019346801564097404,-0.006545519921928644,0.010774235241115093,0.021685129031538963,-0.0216336939483881,-0.004535018000751734,-0.062271106988191605,0.011405286379158497,0.0012415483361110091,0.00021919261780567467,0.0037814457900822163,0.007487892173230648,0.030821431428194046,0.0040237801149487495,-0.0077656530775129795,0.007668989710509777,-0.01835635118186474,0.009857702068984509,-0.023411259055137634,0.036330971866846085,-0.007850417867302895,-0.007187456823885441,-0.032838184386491776,-0.004215284250676632,-0.03519434109330177,0.05881271883845329,0.025121791288256645,0.02229330874979496,0.012505454011261463,0.03130517154932022,0.0029671660158783197,-0.006088778842240572,-0.0013951847795397043,0.011057952418923378,-0.014670717529952526
73,"['imposta', 'diciotto', 'gradi', 'celsius', 'custom_area']",HassClimateSetTemperature,0.06512029469013214,-0.07740247249603271,-0.00906101893633604,-0.024130353704094887,0.05005154758691788,-0.04067668318748474,0.0007661216077394783,0.042684413492679596,-0.07510913908481598,-0.046458564698696136,-0.006172422785311937,-0.013541480526328087,-0.007988806813955307,0.05839977413415909,-0.010211470536887646,0.055868733674287796,0.04998254030942917,-0.012626884505152702,0.00990156177431345,0.00146983633749187,0.021522024646401405,-0.023494113236665726,-0.06718894094228745,-0.03834184259176254,0.008985990658402443,-0.015330135822296143,-0.01848447136580944,0.014003503136336803,0.024684172123670578,0.032555874437093735,-0.034986432641744614,0.011540290899574757,0.042624540627002716,0.00041065653203986585,0.006794029381126165,-0.009205818176269531,0.1173052042722702,0.1277616322040558,-0.09015332162380219,-0.0886261984705925,0.01101403683423996,-0.034731458872556686,-0.00292268511839211,0.02526916190981865,0.01905309408903122,-0.052155159413814545,-0.010867604054510593,0.008421307429671288,-0.019699182361364365,0.006955286022275686,-0.0020374853629618883,0.05529201030731201,0.0014074700884521008,-0.004962212406098843,-0.04953625053167343,-0.0038444027304649353,0.015471029095351696,0.003849463537335396,-0.020957516506314278,0.027535289525985718,-0.028856810182332993,-0.03327495604753494,-0.0005898404633626342,0.018396789208054543,-0.059983015060424805,0.03797793760895729,-0.008426891639828682,0.01004206482321024,0.009439300745725632,-0.02085944078862667,-0.03114113211631775,-0.07709873467683792,-0.020876197144389153,0.007530898787081242,-0.03227835148572922,0.0064251720905303955,0.010897554457187653,0.011016564443707466,-1.840386539697647e-05,-0.005629768129438162,-0.004420404322445393,-0.041686028242111206,0.005592294968664646,-0.032978519797325134,0.04174249246716499,-0.009136608801782131,0.002981210593134165,-0.05129070207476616,-0.005697370506823063,-0.043529730290174484,0.06143642216920853,0.015123853459954262,0.0307313259691,0.0008175888215191662,0.003529675304889679,0.003919369075447321,0.01498220581561327,-0.018772104755043983,0.003749252064153552,0.00271504744887352
74,"['potresti', 'impostare', 'temperatura', 'diciannove', 'gradi']",HassClimateSetTemperature,0.09804920107126236,-0.06329295784235,-0.006184223107993603,-0.00011412426829338074,0.024409297853708267,0.014651927165687084,-0.0035466596018522978,0.026858124881982803,-0.054426152259111404,-0.058905959129333496,-0.045020051300525665,0.018088655546307564,-0.02011057361960411,0.024911846965551376,-0.004732912871986628,0.03352314978837967,0.01758562959730625,-0.012680059298872948,0.06914230436086655,-0.01416854839771986,0.02214977703988552,0.0026571215130388737,-0.0731000006198883,-0.01654861494898796,0.018146563321352005,-0.03674352914094925,-0.013623641803860664,6.579533510375768e-05,0.014934107661247253,0.028597939759492874,-0.00838824175298214,0.006177295930683613,0.014634257182478905,0.006513327360153198,0.012324142269790173,0.00754702091217041,0.10034959018230438,0.133787602186203,-0.1356968879699707,-0.07402168214321136,-0.01245690044015646,-0.025481462478637695,-0.014171866700053215,-0.006482879165560007,-0.009354452602565289,-0.047898780554533005,-0.021597033366560936,-0.003848724765703082,-0.037048954516649246,0.0015087140491232276,-0.023973889648914337,0.0524587407708168,-0.0018219075864180923,-0.009229732677340508,-0.03884916380047798,0.006936513818800449,0.0003957785665988922,0.019736869260668755,-0.01381064672023058,0.008927486836910248,-0.0006369426846504211,-0.02762865647673607,0.021758319810032845,0.005579075310379267,-0.051279466599226,0.02517310157418251,-0.0043010287918150425,-0.0015299320220947266,0.025214800611138344,-0.025551285594701767,-0.02304176241159439,-0.04783540964126587,0.0024118241854012012,-0.007258513476699591,-0.014880177564918995,0.0043157050386071205,0.004198925569653511,0.022476116195321083,0.0016794714611023664,-0.02006375789642334,-0.004573707468807697,-0.018097858875989914,0.005477460566908121,-0.016313940286636353,0.015811864286661148,-0.010596157982945442,-0.0016226128209382296,-0.025798428803682327,-0.006437035743147135,-0.03580733388662338,0.060016024857759476,0.019951816648244858,0.02095584012567997,0.0004896875470876694,0.016880327835679054,0.014625810086727142,-0.015491435304284096,0.0011406771373003721,0.018920954316854477,-0.0097365016117692
75,"['potresti', 'cambiare', 'temperatura', 'ventuno', 'gradi', 'centigradi']",HassClimateSetTemperature,0.08961281925439835,-0.06905267387628555,-6.912105163792148e-05,-0.0031916173174977303,0.020381752401590347,0.006860585883259773,0.011795077472925186,0.03427976742386818,-0.05169644579291344,-0.06420137733221054,-0.027553372085094452,0.02158033847808838,-0.015417597256600857,0.02565283142030239,-0.01686004363000393,0.038912735879421234,0.024737289175391197,-0.021885888651013374,0.04138731583952904,-0.015509082935750484,0.008438506163656712,0.010367688722908497,-0.06337437778711319,-0.025929072871804237,0.023553913459181786,-0.027487337589263916,-0.00742133567109704,-0.0012676069745793939,0.010157217271625996,0.037142690271139145,-0.024786299094557762,0.018197663128376007,0.010770890861749649,0.012912211008369923,0.017572758719325066,0.003910894971340895,0.11305367946624756,0.12766383588314056,-0.12702186405658722,-0.09734952449798584,-0.02335757203400135,-0.019504044204950333,-0.01139076892286539,0.015069196932017803,-0.002251286990940571,-0.049050766974687576,-0.016231097280979156,-0.008768648840487003,-0.04143071919679642,0.010742664337158203,-0.011959798634052277,0.06149047613143921,-0.0020769794937223196,-0.009615411050617695,-0.047344643622636795,0.014851212501525879,0.009603237733244896,0.021602509543299675,-0.006521379575133324,0.000746462494134903,-0.004751328378915787,-0.020765358582139015,0.030678322538733482,0.011320758610963821,-0.06681976467370987,0.01975325308740139,-0.008085323497653008,-0.0022254374343901873,0.02524907886981964,-0.02889752946794033,-0.03156166896224022,-0.0616765134036541,0.002925499342381954,-0.003504640655592084,-0.010734940879046917,0.010794035159051418,0.01366810966283083,0.018086068332195282,0.0010435100411996245,-0.017122136428952217,0.013182963244616985,-0.029417993500828743,-0.011071383953094482,-0.02444085292518139,0.02786032296717167,-0.019823962822556496,0.0149537967517972,-0.02831047773361206,0.00988350436091423,-0.04452274367213249,0.06162968650460243,0.030717020854353905,0.018589437007904053,0.013579574413597584,0.019785575568675995,0.010589640587568283,-0.00828706007450819,0.0029237198177725077,0.002529013203456998,0.007375931832939386
76,"['puoi', 'cambiare', 'temperatura', 'custom_area', 'ventuno']",HassClimateSetTemperature,0.08513367176055908,-0.05139230564236641,-0.040304772555828094,0.016672957688570023,-0.004261192865669727,0.05287086218595505,0.00934283621609211,0.025916006416082382,-0.0340571328997612,-0.05241088196635246,-0.021295083686709404,-0.00537843769416213,-0.005250018090009689,0.0038894854951649904,0.02114952728152275,0.05425485223531723,-0.002501617418602109,-0.028314093127846718,0.05088935047388077,-0.01172015629708767,0.030680382624268532,0.029227521270513535,-0.05481744557619095,0.010513233952224255,0.021733034402132034,-0.03283631056547165,0.015802670270204544,0.004657360725104809,0.02718455158174038,0.022993052378296852,-0.005253216251730919,0.041500747203826904,-0.009587833657860756,0.001425155671313405,-0.02034728042781353,0.017814140766859055,0.10193158686161041,0.16402962803840637,-0.15102511644363403,-0.059161774814128876,-0.035091497004032135,0.013090330176055431,-0.03379686921834946,0.005969143006950617,-0.01725243404507637,-0.05961398035287857,-0.0069726197980344296,0.01169152744114399,-0.028738653287291527,0.008364586159586906,-0.007961791940033436,0.023453136906027794,-0.020428935065865517,-0.004832020960748196,-0.039214182645082474,0.005863106809556484,0.02207213081419468,-0.0038665118627250195,0.009136364795267582,-0.004491269588470459,-0.022955119609832764,-0.05909351631999016,0.04198053851723671,0.05128844454884529,-0.06145967170596123,0.018926452845335007,-0.004157356917858124,-0.008603631518781185,0.00346340867690742,-0.024995500221848488,-0.008414076641201973,-0.024662386626005173,0.0219422597438097,0.02021280862390995,-0.011224471963942051,0.008962105959653854,0.028402278199791908,-0.00605951901525259,-0.015810756012797356,0.017091991379857063,0.02223835699260235,-0.013522395864129066,-0.005263055674731731,-0.020349621772766113,0.017935778945684433,-0.03035646304488182,-0.012228993698954582,-0.01335973758250475,0.015588512644171715,-0.0008605450275354087,0.022142579779028893,0.017275728285312653,-0.01010739803314209,0.028111642226576805,0.06303838640451431,0.014592016115784645,-0.011318526230752468,0.017246562987565994,0.0011719211470335722,-0.008921615779399872
77,"['cambia', 'temperatura', 'custom_area', 'venti', 'gradi', 'centigradi']",HassClimateSetTemperature,0.09226870536804199,-0.05248771235346794,0.005217042285948992,-0.012112833559513092,0.041372377425432205,0.007977125234901905,0.026279037818312645,0.049805205315351486,-0.0666728988289833,-0.06744187325239182,-0.027587100863456726,0.021303227171301842,-0.029870839789509773,0.06733082234859467,-0.035387542098760605,0.05143964663147926,0.06301217526197433,-0.029555639252066612,0.02428959496319294,-0.026434600353240967,-0.0016202920814976096,-0.004818591754883528,-0.055800557136535645,-0.047886189073324203,0.012207371182739735,-0.027050361037254333,-0.0017439398216083646,0.008662603795528412,0.023308366537094116,0.06144227087497711,-0.03417588770389557,0.0045728678815066814,0.022608011960983276,0.002538567641749978,0.026980772614479065,0.002427950268611312,0.13344939053058624,0.1550498753786087,-0.10191759467124939,-0.11438688635826111,-0.030064016580581665,-0.032523274421691895,-0.007593187969177961,0.03990044817328453,0.013003997504711151,-0.05828157439827919,-0.027010738849639893,0.005126056727021933,-0.024285733699798584,0.01906106062233448,-0.0020649859216064215,0.06100738048553467,0.010865983553230762,0.002307536778971553,-0.0622716061770916,0.010290210135281086,0.020821256563067436,0.013524353504180908,-0.006303492467850447,0.017109524458646774,-0.016287216916680336,-0.026168571785092354,0.03023885190486908,0.014890571124851704,-0.08061126619577408,0.02028154581785202,-0.007671828847378492,0.004396775737404823,0.02603856474161148,-0.023753775283694267,-0.02800566516816616,-0.08006701618432999,0.00579117052257061,-0.005793521646410227,-0.013647228479385376,0.005675343330949545,0.015234029851853848,0.03497336432337761,0.002867593429982662,-0.011852309107780457,0.026424266397953033,-0.02048221416771412,0.008359410800039768,-0.03877690061926842,0.042755093425512314,-0.003201794810593128,0.028070969507098198,-0.049969542771577835,0.000843800138682127,-0.04559114947915077,0.06489262729883194,0.029314205050468445,0.013985504396259785,0.015149540267884731,0.014159428887069225,-0.0004107783024664968,-0.004948340822011232,-0.01566755212843418,0.012432380579411983,0.0021673243027180433
78,"['cambia', 'temperatura', 'custom_area', 'venticinque', 'gradi']",HassClimateSetTemperature,0.08375679701566696,-0.03703486919403076,-0.00915605016052723,-0.012060399167239666,0.03377758711576462,0.025000959634780884,-0.005602592136710882,0.03632516413927078,-0.05926138162612915,-0.05599731206893921,-0.03476899489760399,0.017472054809331894,-0.03033166565001011,0.05892907828092575,-0.026843464002013206,0.048954762518405914,0.046587228775024414,-0.024987518787384033,0.025295142084360123,-0.021547392010688782,0.009123096242547035,-0.013663874939084053,-0.05350063368678093,-0.03838672116398811,0.01947917602956295,-0.022527175024151802,-0.0009697966161184013,-0.000848891562782228,0.02513456903398037,0.057483840733766556,-0.02833443321287632,0.011451773345470428,0.023009147495031357,0.010799722746014595,0.014997294172644615,0.010142611339688301,0.11403343826532364,0.14859190583229065,-0.10865668952465057,-0.0819033831357956,-0.022226186469197273,-0.025607353076338768,-0.010330982506275177,0.0229465551674366,0.007195291109383106,-0.05115349218249321,-0.026063168421387672,0.02165845036506653,-0.007337138056755066,0.009754537604749203,-0.013088325038552284,0.04326489567756653,0.009077328257262707,0.014164580032229424,-0.057895101606845856,0.005209711845964193,0.013181636109948158,0.00835960078984499,-0.008265114389359951,0.015528654679656029,-0.018938684836030006,-0.027745777741074562,0.01804356649518013,0.0028629780281335115,-0.057347677648067474,0.028492022305727005,-0.010629476048052311,-0.007190798409283161,0.030024176463484764,-0.03135737031698227,-0.034408461302518845,-0.07003643363714218,0.009656451642513275,-0.008381209336221218,-0.025556808337569237,0.007221306674182415,0.02867952547967434,0.01437947154045105,-0.009030668064951897,-0.007728365249931812,0.017499873414635658,-0.024873116984963417,0.003819259349256754,-0.033587828278541565,0.03174588829278946,-0.01313641108572483,0.03071693517267704,-0.0404663048684597,-0.006627875380218029,-0.036892373114824295,0.057499758899211884,0.018253076821565628,0.009014913812279701,0.010706025175750256,0.022372642531991005,0.004838854074478149,-0.001524355262517929,-0.014281812123954296,0.016294294968247414,0.0010632151970639825
79,"['puoi', 'impostare', 'temperatura', 'custom_area', 'ventiquattro', 'gradi']",HassClimateSetTemperature,0.09024610370397568,-0.08154162019491196,-0.0321991890668869,0.00693886773660779,0.013693440705537796,0.0379185751080513,0.004587297793477774,0.03308764845132828,-0.05592258274555206,-0.055827975273132324,-0.03962276503443718,0.006866831332445145,-0.01828378066420555,0.018358109518885612,0.003830268979072571,0.04309791326522827,0.00896607805043459,-0.013194799423217773,0.0752422884106636,-0.014326442964375019,0.035181425511837006,0.019756704568862915,-0.07646790146827698,-0.0006336209480650723,0.021617712453007698,-0.0487113781273365,0.0018317047506570816,-0.0006648928974755108,0.019685953855514526,0.03335879370570183,-0.0019375266274437308,0.021181484684348106,-0.0008775306050665677,0.007878873497247696,-0.010990033857524395,0.014175225049257278,0.10672291368246078,0.16335175931453705,-0.1440146118402481,-0.07125779241323471,-0.023175418376922607,-0.015761660411953926,-0.026828961446881294,-0.002955358475446701,-0.009777173399925232,-0.05655493214726448,-0.020311502739787102,0.00607660785317421,-0.03202681243419647,0.011966866441071033,-0.01553093921393156,0.03779451921582222,-0.007403452415019274,-0.008223445154726505,-0.04874647036194801,0.010416348464787006,0.011887684464454651,0.013674871064722538,0.008476685732603073,0.006573763210326433,-0.014471586793661118,-0.052604883909225464,0.027025483548641205,0.023873625323176384,-0.06654446572065353,0.027295833453536034,-0.009070216678082943,0.0015010187635198236,0.02342543751001358,-0.027722781524062157,-0.008603026159107685,-0.051109399646520615,0.013087998144328594,0.0007568250293843448,-0.0023245099000632763,0.0029625780880451202,0.01627855747938156,0.009326376020908356,-0.00420138705521822,-0.004221681505441666,-0.00427947798743844,-0.02101094089448452,0.007210401818156242,-0.015537150204181671,0.024032553657889366,-0.017385439947247505,-0.01039076503366232,-0.026682667434215546,-0.009915916249155998,-0.02699960209429264,0.05347582697868347,0.01009394507855177,0.02079274319112301,0.01101157907396555,0.04081238433718681,0.007418109569698572,-0.004142868332564831,0.007602456957101822,0.014328640885651112,-0.017250092700123787
80,"['imposta', 'temperatura', 'custom_area', 'ventuno', 'gradi', 'centigradi']",HassClimateSetTemperature,0.0711844339966774,-0.06626734137535095,0.0037479631137102842,-0.03340635448694229,0.04305185005068779,-0.01985168270766735,0.0035974483471363783,0.0345282144844532,-0.050525322556495667,-0.038277942687273026,-0.020776284858584404,0.008101784624159336,-0.011749359779059887,0.04456934332847595,-0.017966261133551598,0.047967713326215744,0.053615644574165344,-0.02547980099916458,0.0032832284923642874,-0.017353547737002373,0.0025290343910455704,-0.010318771004676819,-0.05589093640446663,-0.03756729140877724,0.012406890280544758,-0.02932150661945343,-0.009091000072658062,0.013413985259830952,0.021844448521733284,0.02841360680758953,-0.026153603568673134,0.010578970424830914,0.028104817494750023,0.0037867268547415733,0.02249756269156933,0.0009616449824534357,0.13149558007717133,0.11533545702695847,-0.08573609590530396,-0.09385272115468979,-0.0034068142995238304,-0.025841986760497093,-0.0071446155197918415,0.035241834819316864,0.014711234718561172,-0.05278293415904045,-0.0053235976956784725,0.013614499010145664,-0.017044084146618843,0.01691163331270218,-0.007376184221357107,0.05161149427294731,0.002660176018252969,-0.015197575092315674,-0.05295645818114281,-0.001393087673932314,0.009826216846704483,0.019551685079932213,-0.029015859588980675,0.019588641822338104,-0.01705346256494522,-0.03203555941581726,0.01033827569335699,0.00954540353268385,-0.06236998364329338,0.018949907273054123,-0.01585712842643261,0.0023113898932933807,0.02509056031703949,-0.024930991232395172,-0.02747529186308384,-0.0659344419836998,-0.015427283942699432,0.010741998441517353,-0.015913940966129303,0.0020424500107765198,0.0022898514289408922,0.017200404778122902,0.003972730133682489,-0.0012956298887729645,-0.001909340382553637,-0.03290563449263573,0.014864816330373287,-0.033301107585430145,0.03643578663468361,-0.013855908066034317,0.0176349189132452,-0.045398276299238205,-0.004893036559224129,-0.05034320428967476,0.05989359691739082,0.02710898220539093,0.022716760635375977,0.011655465699732304,0.013458959758281708,0.0011012754403054714,0.007200452033430338,-0.015094724483788013,0.014967318624258041,0.006626147776842117
81,"['puoi', 'impostare', 'custom_area', 'temperatura', 'diciannove', 'gradi', 'centigradi']",HassClimateSetTemperature,0.07279353588819504,-0.08446832746267319,-0.02803909406065941,0.0038814153522253036,0.012506620958447456,0.021955564618110657,0.008432540111243725,0.03903421014547348,-0.05351794511079788,-0.053918689489364624,-0.03282849118113518,0.009775933809578419,-0.018166065216064453,0.01948813535273075,-0.0006961210747249424,0.03952435776591301,0.0179916862398386,-0.018138062208890915,0.06598316133022308,-0.01578417234122753,0.02239793911576271,0.01848248578608036,-0.07207398861646652,-0.008570769801735878,0.021072225645184517,-0.04240232706069946,0.001609938102774322,-0.002715617185458541,0.015427746810019016,0.03467030078172684,-0.004800710827112198,0.019062867388129234,-0.0027412876952439547,0.005467631854116917,-0.003824681043624878,0.011309794150292873,0.09954442828893661,0.15076754987239838,-0.1269357055425644,-0.08861780911684036,-0.024027692154049873,-0.011592655442655087,-0.0265487190335989,0.005036603193730116,-0.006346613168716431,-0.05027243122458458,-0.014276017434895039,0.004259640816599131,-0.03541256859898567,0.014484100975096226,-0.0116123016923666,0.0445573590695858,-0.0062856352888047695,-0.011815796606242657,-0.05048086866736412,0.006542803253978491,0.016286252066493034,0.018840624019503593,0.0007245954475365579,0.00862323958426714,-0.01256877277046442,-0.04441464692354202,0.02765401266515255,0.02512679062783718,-0.06910740584135056,0.022340094670653343,-0.009901456534862518,0.004634954500943422,0.02449251338839531,-0.02537502907216549,-0.014471243135631084,-0.04875321313738823,0.013012999668717384,0.004159905482083559,-0.005889304913580418,0.0054951198399066925,0.013699347153306007,0.014600123278796673,-0.003605563659220934,-0.0029761013574898243,0.0029097774531692266,-0.02315511181950569,0.0020267884247004986,-0.016210148110985756,0.02981186844408512,-0.01660178042948246,-0.005946692544966936,-0.026193436235189438,-0.006058800034224987,-0.035236064344644547,0.05723807215690613,0.014887216500937939,0.02344251610338688,0.01236973237246275,0.03669770434498787,0.005489709787070751,-0.0024812775664031506,0.000419375894125551,0.01150418072938919,-0.011983083561062813
82,"['potresti', 'cambiare', 'temperatura', 'diciannove', 'gradi']",HassClimateSetTemperature,0.1026635393500328,-0.05462926626205444,-0.0029639466665685177,0.007035347167402506,0.01452877651900053,0.013469794765114784,0.0023928210139274597,0.030026793479919434,-0.047721944749355316,-0.06791666895151138,-0.034649841487407684,0.022872434929013252,-0.019501138478517532,0.025742564350366592,-0.008896656334400177,0.04027660936117172,0.017395224422216415,-0.020579438656568527,0.05820881202816963,-0.01143376063555479,0.018369412049651146,0.0038909106515347958,-0.06939779967069626,-0.015991827473044395,0.019862866029143333,-0.027499515563249588,-0.0071856239810585976,-0.008160611614584923,0.013947909697890282,0.03782198950648308,-0.022963708266615868,0.017745833843946457,0.011512329801917076,0.011074650101363659,0.012836468406021595,0.005694773979485035,0.10509564727544785,0.13956347107887268,-0.13673734664916992,-0.07530267536640167,-0.0228116437792778,-0.027320612221956253,-0.013898764736950397,-0.0014454445336014032,-0.0063568418845534325,-0.05058643966913223,-0.021234789863228798,-0.0056819855235517025,-0.040589313954114914,-0.002681140089407563,-0.0155375050380826,0.05691152811050415,-0.000503664487041533,-0.000995194655843079,-0.03979520872235298,0.015459619462490082,0.005708925426006317,0.015201374888420105,-0.003043039934709668,0.004316310398280621,-0.00362923601642251,-0.025533925741910934,0.0299307219684124,0.007911297492682934,-0.05995865911245346,0.028089698404073715,-0.005059302318841219,-0.000548395502846688,0.01679174043238163,-0.025837799534201622,-0.030845720320940018,-0.05416126176714897,0.006594836711883545,-0.008414288982748985,-0.020644661039114,0.008537785150110722,0.019660625606775284,0.014974680729210377,-0.0009298313525505364,-0.020526882261037827,0.007834029383957386,-0.022500695660710335,-0.0054237572476267815,-0.022983074188232422,0.020677905529737473,-0.02066059783101082,0.010012629441916943,-0.023883584886789322,0.005989567376673222,-0.03377090021967888,0.055128056555986404,0.028137367218732834,0.01334829069674015,0.009369829669594765,0.01548759639263153,0.01325293816626072,-0.018373901024460793,0.008063159883022308,0.009552465751767159,-4.437752068042755e-06
83,"['imposta', 'temperatura', 'custom_area', 'ventidue', 'gradi', 'centigradi']",HassClimateSetTemperature,0.06862958520650864,-0.06362497806549072,0.0021331689786165953,-0.03002970665693283,0.037494584918022156,-0.025090746581554413,0.0020732581615448,0.03972446918487549,-0.04815646633505821,-0.04183851182460785,-0.02553122490644455,0.008990862406790257,-0.015585224144160748,0.04566149413585663,-0.012483234517276287,0.04272294417023659,0.05585983395576477,-0.02303367294371128,0.007676057517528534,-0.01621199958026409,0.0030807796865701675,-0.009092845022678375,-0.05704382061958313,-0.036311086267232895,0.007651394233107567,-0.026933884248137474,-0.011319396086037159,0.009414088912308216,0.023191751912236214,0.03292381390929222,-0.022479914128780365,0.010276072658598423,0.027539417147636414,0.002529584104195237,0.021688664332032204,6.761254189768806e-05,0.12406907230615616,0.11452122777700424,-0.08031731098890305,-0.09135999530553818,-0.001738836639560759,-0.0256169606000185,-0.006214022636413574,0.029770612716674805,0.014357776381075382,-0.05119657889008522,-0.006544842850416899,0.01588786207139492,-0.014922178350389004,0.018144436180591583,-0.004487128462642431,0.04903785511851311,0.005591989029198885,-0.013868466019630432,-0.050912242382764816,-0.002313123783096671,0.011373817920684814,0.02460371144115925,-0.029048725962638855,0.01985175721347332,-0.013795099221169949,-0.03080717660486698,0.00834671501070261,0.007613640744239092,-0.06557304412126541,0.024790054187178612,-0.011362903751432896,0.004562618210911751,0.0205049067735672,-0.020934252068400383,-0.028747951611876488,-0.062278807163238525,-0.012755930423736572,0.005601313430815935,-0.015720663592219353,0.00039235688745975494,0.003388991579413414,0.018227117136120796,0.004901844542473555,-0.00042814016342163086,-0.0002526597527321428,-0.03301988169550896,0.014855875633656979,-0.03275223821401596,0.03678217530250549,-0.009957130067050457,0.01893097162246704,-0.045927952975034714,-0.006422076374292374,-0.04860861971974373,0.059118371456861496,0.0283505916595459,0.02277892269194126,0.010149349458515644,0.009666415862739086,0.0017932382179424167,0.009509632363915443,-0.012515020556747913,0.01785694994032383,0.003968201112002134
84,"['puoi', 'cambiare', 'temperatura', 'custom_area', 'ventiquattro', 'gradi', 'centigradi']",HassClimateSetTemperature,0.07828231155872345,-0.0817217007279396,-0.02647513709962368,0.009599634446203709,0.006391752976924181,0.024021541699767113,0.012195936404168606,0.0425623320043087,-0.04977889731526375,-0.06062322482466698,-0.02759719453752041,0.015568924136459827,-0.016388697549700737,0.019838297739624977,-0.004845945630222559,0.04322430491447449,0.014541038312017918,-0.019966021180152893,0.056861311197280884,-0.013527470640838146,0.020467719063162804,0.021990345790982246,-0.06885699927806854,-0.0069720810279250145,0.022117117419838905,-0.03773871809244156,0.006265994627028704,-0.00658805575221777,0.01521932240575552,0.04236921668052673,-0.016527744010090828,0.028887171298265457,-0.005744653288275003,0.011594600975513458,-0.002277838299050927,0.010136623866856098,0.10607414692640305,0.15256249904632568,-0.12658627331256866,-0.08909160643815994,-0.02982850931584835,-0.013257383368909359,-0.02496250905096531,0.009173822589218616,-0.002562891924753785,-0.054632239043712616,-0.015810301527380943,0.0011448822915554047,-0.03572956100106239,0.016008343547582626,-0.004154438152909279,0.046178434044122696,-0.004442000295966864,-0.006494435947388411,-0.05381505563855171,0.01660626195371151,0.01947624795138836,0.0169439148157835,0.013328509405255318,0.0032408747356384993,-0.014245432801544666,-0.04287707433104515,0.031850945204496384,0.023709962144494057,-0.0765649750828743,0.026045704260468483,-0.010439111851155758,0.0024577404838055372,0.020646635442972183,-0.025857700034976006,-0.017562923952937126,-0.057136159390211105,0.01490946114063263,0.00036109943175688386,-0.0031729855109006166,0.005287719424813986,0.024245886132121086,0.0060928454622626305,-0.003588007064536214,-0.002989525208249688,0.011088763363659382,-0.027013730257749557,-0.006240953225642443,-0.020106157287955284,0.0331391915678978,-0.021743087098002434,0.0038292843382805586,-0.028446123003959656,0.0017692272085696459,-0.03338345140218735,0.05505833774805069,0.01862858049571514,0.019781704992055893,0.019367625936865807,0.03465762361884117,0.0032027263659983873,-0.0006666556000709534,0.00861314032226801,0.0040709711611270905,-0.004543621558696032
